fm_id,id,name,vintageYear,regions,sectors,strategies,fundSize.amount,fundSize.currency,targetFundSize.amount,targetFundSize.currency
8968,22732,Atomico Ventures II,2010.0,Latin America,TMT,Venture Capital / Growth Equity,165000000.0,USD,200000000.0,USD
8968,22732,Atomico Ventures II,2010.0,North America,TMT,Venture Capital / Growth Equity,165000000.0,USD,200000000.0,USD
8968,22732,Atomico Ventures II,2010.0,Western Europe,TMT,Venture Capital / Growth Equity,165000000.0,USD,200000000.0,USD
8968,26110,Atomico Ventures III,2012.0,Latin America,TMT,Venture Capital / Growth Equity,350000000.0,EUR,300000000.0,EUR
8968,26110,Atomico Ventures III,2012.0,North America,TMT,Venture Capital / Growth Equity,350000000.0,EUR,300000000.0,EUR
8968,26110,Atomico Ventures III,2012.0,Western Europe,TMT,Venture Capital / Growth Equity,350000000.0,EUR,300000000.0,EUR
8968,36079,Atomico IV,2016.0,Latin America,TMT,Venture Capital / Growth Equity,765000000.0,USD,750000000.0,USD
8968,36079,Atomico IV,2016.0,North America,TMT,Venture Capital / Growth Equity,765000000.0,USD,750000000.0,USD
8968,36079,Atomico IV,2016.0,Western Europe,TMT,Venture Capital / Growth Equity,765000000.0,USD,750000000.0,USD
8968,44667,Atomico V,2018.0,Latin America,TMT,Venture Capital / Growth Equity,820000000.0,USD,750000000.0,USD
8968,44667,Atomico V,2018.0,North America,TMT,Venture Capital / Growth Equity,820000000.0,USD,750000000.0,USD
8968,44667,Atomico V,2018.0,Western Europe,TMT,Venture Capital / Growth Equity,820000000.0,USD,750000000.0,USD
8968,61630,Atomico Growth VI,2021.0,Latin America,TMT,Venture Capital / Growth Equity,0.0,USD,750000000.0,USD
8968,61630,Atomico Growth VI,2021.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,750000000.0,USD
8968,61630,Atomico Growth VI,2021.0,Western Europe,TMT,Venture Capital / Growth Equity,0.0,USD,750000000.0,USD
8968,61634,Atomico Ventures VI,2021.0,Latin America,TMT,Venture Capital / Growth Equity,0.0,USD,600000000.0,USD
8968,61634,Atomico Ventures VI,2021.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,600000000.0,USD
8968,61634,Atomico Ventures VI,2021.0,Western Europe,TMT,Venture Capital / Growth Equity,0.0,USD,600000000.0,USD
20136,48176,Canapi Ventures SBIC Fund,2019.0,North America,Financial Services,Venture Capital / Growth Equity,545000000.0,USD,500000000.0,USD
20136,48176,Canapi Ventures SBIC Fund,2019.0,North America,TMT,Venture Capital / Growth Equity,545000000.0,USD,500000000.0,USD
20136,49489,Canapi Ventures Fund,2019.0,North America,Financial Services,Venture Capital / Growth Equity,119640000.0,USD,0.0,USD
20136,49489,Canapi Ventures Fund,2019.0,North America,TMT,Venture Capital / Growth Equity,119640000.0,USD,0.0,USD
20136,61636,Canapi Ventures Fund II,2022.0,North America,Financial Services,Venture Capital / Growth Equity,0.0,USD,0.0,USD
20136,61636,Canapi Ventures Fund II,2022.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
18735,49268,Altrium Private Equity Fund I,2019.0,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,650000000.0,USD,400000000.0,USD
18735,49268,Altrium Private Equity Fund I,2019.0,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,650000000.0,USD,400000000.0,USD
18735,49268,Altrium Private Equity Fund I,2019.0,Latin America,Diversified,Fund of Funds / Co-Investment,650000000.0,USD,400000000.0,USD
18735,49268,Altrium Private Equity Fund I,2019.0,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,650000000.0,USD,400000000.0,USD
18735,49268,Altrium Private Equity Fund I,2019.0,North America,Diversified,Fund of Funds / Co-Investment,650000000.0,USD,400000000.0,USD
18735,49268,Altrium Private Equity Fund I,2019.0,Western Europe,Diversified,Fund of Funds / Co-Investment,650000000.0,USD,400000000.0,USD
18735,60331,Altrium Private Equity Fund II,2021.0,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,805000000.0,USD,0.0,USD
18735,60331,Altrium Private Equity Fund II,2021.0,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,805000000.0,USD,0.0,USD
18735,60331,Altrium Private Equity Fund II,2021.0,Latin America,Diversified,Fund of Funds / Co-Investment,805000000.0,USD,0.0,USD
18735,60331,Altrium Private Equity Fund II,2021.0,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,805000000.0,USD,0.0,USD
18735,60331,Altrium Private Equity Fund II,2021.0,North America,Diversified,Fund of Funds / Co-Investment,805000000.0,USD,0.0,USD
18735,60331,Altrium Private Equity Fund II,2021.0,Western Europe,Diversified,Fund of Funds / Co-Investment,805000000.0,USD,0.0,USD
18735,61644,Altrium Sustainability Fund I,2022.0,North America,Diversified,Fund of Funds / Co-Investment,100000000.0,USD,0.0,USD
18735,61644,Altrium Sustainability Fund I,2022.0,North America,Financial Services,Fund of Funds / Co-Investment,100000000.0,USD,0.0,USD
18735,61644,Altrium Sustainability Fund I,2022.0,North America,Healthcare,Fund of Funds / Co-Investment,100000000.0,USD,0.0,USD
18735,61644,Altrium Sustainability Fund I,2022.0,Western Europe,Diversified,Fund of Funds / Co-Investment,100000000.0,USD,0.0,USD
18735,61644,Altrium Sustainability Fund I,2022.0,Western Europe,Financial Services,Fund of Funds / Co-Investment,100000000.0,USD,0.0,USD
18735,61644,Altrium Sustainability Fund I,2022.0,Western Europe,Healthcare,Fund of Funds / Co-Investment,100000000.0,USD,0.0,USD
22988,61673,Trinity S2 MF QP Fund I,2022.0,North America,Diversified,Venture Capital / Growth Equity,64650000.0,USD,0.0,USD
22993,61689,Power Sustainable Lios,2022.0,North America,Agribusiness,Venture Capital / Growth Equity,0.0,CAD,300000000.0,CAD
15750,32338,Main Post Growth Capital,2014.0,North America,Business Services,Venture Capital / Growth Equity,400000000.0,USD,250000000.0,USD
15750,32338,Main Post Growth Capital,2014.0,North America,Consumer Goods,Venture Capital / Growth Equity,400000000.0,USD,250000000.0,USD
15750,32338,Main Post Growth Capital,2014.0,North America,Industrials,Venture Capital / Growth Equity,400000000.0,USD,250000000.0,USD
15750,43556,Main Post Growth Capital II,2018.0,North America,Business Services,Venture Capital / Growth Equity,700000000.0,USD,600000000.0,USD
15750,43556,Main Post Growth Capital II,2018.0,North America,Consumer Goods,Venture Capital / Growth Equity,700000000.0,USD,600000000.0,USD
15750,43556,Main Post Growth Capital II,2018.0,North America,Industrials,Venture Capital / Growth Equity,700000000.0,USD,600000000.0,USD
15750,49159,MPGC II FRG Co-Investment,2019.0,North America,Diversified,Fund of Funds / Co-Investment,555350000.0,USD,555350000.0,USD
15750,61693,Main Post Growth Capital III,2022.0,North America,Business Services,Venture Capital / Growth Equity,0.0,USD,0.0,USD
15750,61693,Main Post Growth Capital III,2022.0,North America,Consumer Goods,Venture Capital / Growth Equity,0.0,USD,0.0,USD
15750,61693,Main Post Growth Capital III,2022.0,North America,Industrials,Venture Capital / Growth Equity,0.0,USD,0.0,USD
16858,34560,Madryn Health Partners Fund,2015.0,Asia-Pacific,Healthcare,Mezzanine / Debt,410000000.0,USD,500000000.0,USD
16858,34560,Madryn Health Partners Fund,2015.0,North America,Healthcare,Mezzanine / Debt,410000000.0,USD,500000000.0,USD
16858,34560,Madryn Health Partners Fund,2015.0,Western Europe,Healthcare,Mezzanine / Debt,410000000.0,USD,500000000.0,USD
16858,61695,Madryn Health Partners II,2022.0,Asia-Pacific,Healthcare,Mezzanine / Debt,0.0,USD,0.0,USD
16858,61695,Madryn Health Partners II,2022.0,North America,Healthcare,Mezzanine / Debt,0.0,USD,0.0,USD
16858,61695,Madryn Health Partners II,2022.0,Western Europe,Healthcare,Mezzanine / Debt,0.0,USD,0.0,USD
11018,3655,BDT Capital Partners Annex Fund,2012.0,North America,Diversified,Buyout / Corporate Private Equity,0.0,USD,1000000000.0,USD
11018,4285,BDT Capital Partners WSP Co-Invest,2010.0,North America,Diversified,Fund of Funds / Co-Investment,65000000.0,USD,65000000.0,USD
11018,5000,BDT Capital Partners Fund I,2009.0,North America,Diversified,Buyout / Corporate Private Equity,2000000000.0,USD,2000000000.0,USD
11018,61699,BDT Capital Partners Fund IV,2021.0,North America,Diversified,Buyout / Corporate Private Equity,6500000000.0,USD,0.0,USD
11018,32122,BDT Capital Partners Fund II,2014.0,North America,Diversified,Buyout / Corporate Private Equity,6200000000.0,USD,6000000000.0,USD
11018,46491,BDT Capital Partners Fund III,2019.0,North America,Diversified,Buyout / Corporate Private Equity,9090000000.0,USD,9000000000.0,USD
22994,61700,EJF Silvergate Ventures Fund,2021.0,North America,Financial Services,Venture Capital / Growth Equity,70800000.0,USD,0.0,USD
22994,61700,EJF Silvergate Ventures Fund,2021.0,North America,TMT,Venture Capital / Growth Equity,70800000.0,USD,0.0,USD
22995,61701,Aestus Capital Fund II,2021.0,North America,Diversified,Buyout / Corporate Private Equity,59720000.0,USD,0.0,USD
22995,61701,Aestus Capital Fund II,2021.0,Western Europe,Diversified,Buyout / Corporate Private Equity,59720000.0,USD,0.0,USD
1627,5209,Montauk TriGuard Fund V,2010.0,North America,Diversified,Secondaries,307000000.0,USD,369700000.0,USD
1627,22617,Montauk TriGuard III,2005.0,North America,Diversified,Secondaries,303000000.0,USD,0.0,USD
1627,22618,Montauk TriGuard Fund IV,2008.0,North America,Diversified,Secondaries,336000000.0,USD,332720000.0,USD
1627,30515,Montauk Triguard Fund VI,2014.0,North America,Diversified,Secondaries,505000000.0,USD,400000000.0,USD
1627,36371,Montauk TriGuard Fund VII,2016.0,North America,Diversified,Secondaries,660000000.0,USD,600000000.0,USD
1627,44314,Montauk TriGuard Fund VIII,2018.0,North America,Diversified,Secondaries,0.0,USD,700000000.0,USD
1627,57158,Montauk Partners II,2000.0,North America,Diversified,Secondaries,65000000.0,USD,0.0,USD
1627,57159,Montauk Partners,1999.0,North America,Diversified,Secondaries,36000000.0,USD,0.0,USD
1627,61702,Montauk TriGuard Fund IX,2022.0,North America,Diversified,Secondaries,0.0,USD,0.0,USD
9129,41420,First Eagle Direct Lending Fund I,2017.0,North America,Diversified,Mezzanine / Debt,102200000.0,USD,0.0,USD
9129,47827,NewStar Arlington Senior Loan Program,2014.0,North America,Diversified,Mezzanine / Debt,409400000.0,USD,400000000.0,USD
9129,47828,NewStar Berkeley Fund CLO,2016.0,North America,Business Services,Mezzanine / Debt,505500000.0,USD,400000000.0,USD
9129,47829,NewStar Clarendon Fund,2015.0,North America,Diversified,Mezzanine / Debt,407400000.0,USD,400000000.0,USD
9129,58550,First Eagle Global Value Fund,2009.0,North America,Diversified,Buyout / Corporate Private Equity,1950000000.0,USD,0.0,USD
9129,58550,First Eagle Global Value Fund,2009.0,Western Europe,Diversified,Buyout / Corporate Private Equity,1950000000.0,USD,0.0,USD
9129,58551,First Eagle International Value Fund,2008.0,North America,Diversified,Buyout / Corporate Private Equity,1650000000.0,USD,0.0,USD
9129,58551,First Eagle International Value Fund,2008.0,Western Europe,Diversified,Buyout / Corporate Private Equity,1650000000.0,USD,0.0,USD
9129,61715,First Eagle Direct Lending V,2021.0,North America,Diversified,Mezzanine / Debt,491370000.0,USD,1000000000.0,USD
18201,38651,Northgate Holdings Fund I,2013.0,North America,TMT,Venture Capital / Growth Equity,45300000.0,USD,0.0,USD
18201,38652,Tenfore Holdings Fund II,2017.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
18201,61718,Tenfore Holdings Fund III,2021.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
20814,50799,Arctos Sports Partners Fund I,2020.0,North America,Other,Buyout / Corporate Private Equity,2900000000.0,USD,1800000000.0,USD
20814,51817,Arctos Pullman Co-Invest Fund,2020.0,North America,Other,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
20814,52271,Arctos Sports Partners MTAF,2020.0,North America,Other,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
20814,53537,KRAMVD,2020.0,North America,Other,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
20814,54123,Arctos Phanatic Co-invest,2020.0,North America,Other,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
20814,62024,Arctos Phanatic Co-invest II,2022.0,North America,Other,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
20814,62025,Arctos Pullman Co-Invest Fund II,2022.0,North America,Other,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
20814,57184,ASP Naismith I Feeder,2021.0,North America,Other,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
20814,57665,Arctos Sports Partners Fund I Sidecar,2020.0,North America,Other,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
20814,57666,Arctos Sports Partners Fund I Feeder,2020.0,North America,Other,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
20814,57670,Arctos Sports Partners Fund I Sidecar IV,2021.0,North America,Other,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
20814,61720,Arctos Sports Partners Fund II,2021.0,North America,Other,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
20814,62023,Arctos Sports Partners MTAF II,2022.0,North America,Other,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
12522,4233,LongueVue Capital Partners II,2012.0,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,175000000.0,USD,175000000.0,USD
12522,4233,LongueVue Capital Partners II,2012.0,North America,Healthcare,Buyout / Corporate Private Equity,175000000.0,USD,175000000.0,USD
12522,4233,LongueVue Capital Partners II,2012.0,North America,Industrials,Buyout / Corporate Private Equity,175000000.0,USD,175000000.0,USD
12522,38343,LongueVue Capital Partners III,2016.0,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,252000000.0,USD,250000000.0,USD
12522,38343,LongueVue Capital Partners III,2016.0,North America,Healthcare,Buyout / Corporate Private Equity,252000000.0,USD,250000000.0,USD
12522,38343,LongueVue Capital Partners III,2016.0,North America,Industrials,Buyout / Corporate Private Equity,252000000.0,USD,250000000.0,USD
12522,61724,LongueVue Capital Partners IV,2022.0,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,154950000.0,USD,0.0,USD
12522,61724,LongueVue Capital Partners IV,2022.0,North America,Healthcare,Buyout / Corporate Private Equity,154950000.0,USD,0.0,USD
12522,61724,LongueVue Capital Partners IV,2022.0,North America,Industrials,Buyout / Corporate Private Equity,154950000.0,USD,0.0,USD
12388,1047,SoftTech VC III,2011.0,North America,TMT,Venture Capital / Growth Equity,55000000.0,USD,55000000.0,USD
12388,1048,SoftTech VC II,2007.0,North America,TMT,Venture Capital / Growth Equity,15000000.0,USD,0.0,USD
12388,47772,Uncork Plus II,2019.0,North America,TMT,Venture Capital / Growth Equity,100000000.0,USD,100000000.0,USD
12388,61726,Uncork Plus III,2022.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,200000000.0,USD
12388,61730,Uncork VII,2022.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,200000000.0,USD
12388,26276,SoftTech VC I,2004.0,North America,TMT,Venture Capital / Growth Equity,1000000.0,USD,0.0,USD
12388,28861,SoftTech VC IV,2013.0,North America,TMT,Venture Capital / Growth Equity,85000000.0,USD,85000000.0,USD
12388,35634,SoftTech VC V,2016.0,North America,TMT,Venture Capital / Growth Equity,100000000.0,USD,100000000.0,USD
12388,35635,SoftTech VC Plus,2016.0,North America,TMT,Venture Capital / Growth Equity,50000000.0,USD,50000000.0,USD
12388,47771,Uncork VI,2019.0,North America,TMT,Venture Capital / Growth Equity,100000000.0,USD,100000000.0,USD
22998,61728,Wisdom Ventures Fund I,2021.0,North America,Other,Venture Capital / Growth Equity,0.0,USD,10000000.0,USD
8036,4867,Union Square Ventures 2012 Fund,2011.0,North America,TMT,Venture Capital / Growth Equity,200000000.0,USD,200000000.0,USD
8036,4979,Union Square Ventures Opportunity Fund,2010.0,North America,TMT,Venture Capital / Growth Equity,165000000.0,USD,200000000.0,USD
8036,7845,Union Square Ventures 2008,2008.0,North America,TMT,Venture Capital / Growth Equity,156000000.0,USD,155700000.0,USD
8036,8394,Union Square Ventures 2004,2004.0,North America,TMT,Venture Capital / Growth Equity,125000000.0,USD,0.0,USD
8036,29965,USV 2014,2013.0,North America,TMT,Venture Capital / Growth Equity,175000000.0,USD,166020000.0,USD
8036,29966,USV Opportunity 2014,2013.0,Central/Eastern Europe,Consumer Goods,Venture Capital / Growth Equity,166020000.0,USD,166020000.0,USD
8036,29966,USV Opportunity 2014,2013.0,Central/Eastern Europe,Financial Services,Venture Capital / Growth Equity,166020000.0,USD,166020000.0,USD
8036,29966,USV Opportunity 2014,2013.0,Central/Eastern Europe,TMT,Venture Capital / Growth Equity,166020000.0,USD,166020000.0,USD
8036,29966,USV Opportunity 2014,2013.0,North America,Consumer Goods,Venture Capital / Growth Equity,166020000.0,USD,166020000.0,USD
8036,29966,USV Opportunity 2014,2013.0,North America,Financial Services,Venture Capital / Growth Equity,166020000.0,USD,166020000.0,USD
8036,29966,USV Opportunity 2014,2013.0,North America,TMT,Venture Capital / Growth Equity,166020000.0,USD,166020000.0,USD
8036,29966,USV Opportunity 2014,2013.0,Western Europe,Consumer Goods,Venture Capital / Growth Equity,166020000.0,USD,166020000.0,USD
8036,29966,USV Opportunity 2014,2013.0,Western Europe,Financial Services,Venture Capital / Growth Equity,166020000.0,USD,166020000.0,USD
8036,29966,USV Opportunity 2014,2013.0,Western Europe,TMT,Venture Capital / Growth Equity,166020000.0,USD,166020000.0,USD
8036,54326,USV Climate Fund,2020.0,North America,Clean Tech / Renewable,Venture Capital / Growth Equity,156200000.0,USD,156200000.0,USD
8036,61729,USV 2022,2022.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,275000000.0,USD
8036,36099,USV 2016,2016.0,North America,TMT,Venture Capital / Growth Equity,175000000.0,USD,166800000.0,USD
8036,40679,"USV Opportunity Fund, circa 2016",2016.0,Central/Eastern Europe,Consumer Goods,Venture Capital / Growth Equity,0.0,USD,0.0,USD
8036,40679,"USV Opportunity Fund, circa 2016",2016.0,Central/Eastern Europe,Financial Services,Venture Capital / Growth Equity,0.0,USD,0.0,USD
8036,40679,"USV Opportunity Fund, circa 2016",2016.0,Central/Eastern Europe,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
8036,40679,"USV Opportunity Fund, circa 2016",2016.0,North America,Consumer Goods,Venture Capital / Growth Equity,0.0,USD,0.0,USD
8036,40679,"USV Opportunity Fund, circa 2016",2016.0,North America,Financial Services,Venture Capital / Growth Equity,0.0,USD,0.0,USD
8036,40679,"USV Opportunity Fund, circa 2016",2016.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
8036,40679,"USV Opportunity Fund, circa 2016",2016.0,Western Europe,Consumer Goods,Venture Capital / Growth Equity,0.0,USD,0.0,USD
8036,40679,"USV Opportunity Fund, circa 2016",2016.0,Western Europe,Financial Services,Venture Capital / Growth Equity,0.0,USD,0.0,USD
8036,40679,"USV Opportunity Fund, circa 2016",2016.0,Western Europe,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
8036,43970,USV Investors 2016,2016.0,North America,TMT,Venture Capital / Growth Equity,8200000.0,USD,8200000.0,USD
8036,44497,USV Opportunity 2019,2018.0,North America,TMT,Venture Capital / Growth Equity,250000000.0,USD,238220000.0,USD
8036,44524,USV Core Fund 2019,2018.0,North America,TMT,Venture Capital / Growth Equity,200000000.0,USD,190580000.0,USD
8036,54325,USV 2021,2020.0,North America,TMT,Venture Capital / Growth Equity,250000000.0,USD,250000000.0,USD
21361,52673,Bond Capital Fund,2019.0,North America,TMT,Venture Capital / Growth Equity,1250000000.0,USD,1250000000.0,USD
21361,55334,Bond II,2021.0,North America,TMT,Venture Capital / Growth Equity,2000000000.0,USD,2000000000.0,USD
21361,61734,Bond III,2021.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,2500000000.0,USD
22999,61736,Rain Capital Fund II,2021.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
16700,33878,Playground Ventures,2015.0,North America,TMT,Venture Capital / Growth Equity,303000000.0,USD,300000000.0,USD
16700,37997,Playground Ventures II,2017.0,North America,TMT,Venture Capital / Growth Equity,505000000.0,USD,500000000.0,USD
16700,38491,Playground Global,2016.0,North America,TMT,Venture Capital / Growth Equity,40000000.0,USD,40000000.0,USD
16700,56666,Playground Genomics,2021.0,North America,TMT,Venture Capital / Growth Equity,15100000.0,USD,15100000.0,USD
16700,56668,Playground Compute,2021.0,North America,TMT,Venture Capital / Growth Equity,30000000.0,USD,30000000.0,USD
16700,58360,Quantum Fund,2017.0,North America,TMT,Venture Capital / Growth Equity,10000000.0,USD,0.0,USD
16700,61742,Playground Ventures III,2022.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,500000000.0,USD
23002,61756,Brick Street Holdings Fund I,2022.0,North America,Financial Services,Buyout / Corporate Private Equity,17000000.0,USD,50000000.0,USD
23002,61756,Brick Street Holdings Fund I,2022.0,North America,Industrials,Buyout / Corporate Private Equity,17000000.0,USD,50000000.0,USD
23002,61756,Brick Street Holdings Fund I,2022.0,North America,Manufacturing,Buyout / Corporate Private Equity,17000000.0,USD,50000000.0,USD
23002,61756,Brick Street Holdings Fund I,2022.0,North America,Retail,Buyout / Corporate Private Equity,17000000.0,USD,50000000.0,USD
23002,61756,Brick Street Holdings Fund I,2022.0,North America,TMT,Buyout / Corporate Private Equity,17000000.0,USD,50000000.0,USD
12159,21032,SK Ventures I,2011.0,North America,TMT,Venture Capital / Growth Equity,1120000.0,USD,1120000.0,USD
12159,26893,SK Ventures II,2012.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,10000000.0,USD
12159,34868,SK Ventures III,2015.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,10000000.0,USD
12159,41693,SK Ventures IV,2018.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,10000000.0,USD
12159,61758,SK Ventures V,2022.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,12000000.0,USD
6907,3425,Royalty Opportunities S.ar.l,2011.0,North America,Biotech / Life Science,Mezzanine / Debt,600000000.0,USD,600000000.0,USD
6907,3425,Royalty Opportunities S.ar.l,2011.0,North America,Healthcare,Mezzanine / Debt,600000000.0,USD,600000000.0,USD
6907,3425,Royalty Opportunities S.ar.l,2011.0,Western Europe,Biotech / Life Science,Mezzanine / Debt,600000000.0,USD,600000000.0,USD
6907,3425,Royalty Opportunities S.ar.l,2011.0,Western Europe,Healthcare,Mezzanine / Debt,600000000.0,USD,600000000.0,USD
6907,6649,Caduceus Private Investments III,2005.0,North America,Biotech / Life Science,Venture Capital / Growth Equity,500000000.0,USD,0.0,USD
6907,6649,Caduceus Private Investments III,2005.0,North America,Healthcare,Venture Capital / Growth Equity,500000000.0,USD,0.0,USD
6907,7040,Caduceus Private Investments I,2000.0,North America,Biotech / Life Science,Venture Capital / Growth Equity,185000000.0,USD,0.0,USD
6907,7040,Caduceus Private Investments I,2000.0,North America,Healthcare,Venture Capital / Growth Equity,185000000.0,USD,0.0,USD
6907,61763,OrbiMed Royalty & Credit Opportunities Access Fund IV,2022.0,Asia-Pacific,Healthcare,Mezzanine / Debt,0.0,USD,0.0,USD
6907,61763,OrbiMed Royalty & Credit Opportunities Access Fund IV,2022.0,Central/Eastern Europe,Healthcare,Mezzanine / Debt,0.0,USD,0.0,USD
6907,61763,OrbiMed Royalty & Credit Opportunities Access Fund IV,2022.0,Latin America,Healthcare,Mezzanine / Debt,0.0,USD,0.0,USD
6907,61763,OrbiMed Royalty & Credit Opportunities Access Fund IV,2022.0,Middle East/Africa,Healthcare,Mezzanine / Debt,0.0,USD,0.0,USD
6907,61763,OrbiMed Royalty & Credit Opportunities Access Fund IV,2022.0,North America,Healthcare,Mezzanine / Debt,0.0,USD,0.0,USD
6907,61763,OrbiMed Royalty & Credit Opportunities Access Fund IV,2022.0,Western Europe,Healthcare,Mezzanine / Debt,0.0,USD,0.0,USD
6907,50259,OrbiMed Asia Partners IV,2020.0,Asia-Pacific,Biotech / Life Science,Venture Capital / Growth Equity,800000000.0,USD,750000000.0,USD
6907,50259,OrbiMed Asia Partners IV,2020.0,Asia-Pacific,Healthcare,Venture Capital / Growth Equity,800000000.0,USD,750000000.0,USD
6907,52458,OrbiMed Private Investments VIII,2020.0,Central/Eastern Europe,Biotech / Life Science,Venture Capital / Growth Equity,1500000000.0,USD,1400000000.0,USD
6907,52458,OrbiMed Private Investments VIII,2020.0,Central/Eastern Europe,Healthcare,Venture Capital / Growth Equity,1500000000.0,USD,1400000000.0,USD
6907,52458,OrbiMed Private Investments VIII,2020.0,North America,Biotech / Life Science,Venture Capital / Growth Equity,1500000000.0,USD,1400000000.0,USD
6907,52458,OrbiMed Private Investments VIII,2020.0,North America,Healthcare,Venture Capital / Growth Equity,1500000000.0,USD,1400000000.0,USD
6907,52458,OrbiMed Private Investments VIII,2020.0,Western Europe,Biotech / Life Science,Venture Capital / Growth Equity,1500000000.0,USD,1400000000.0,USD
6907,52458,OrbiMed Private Investments VIII,2020.0,Western Europe,Healthcare,Venture Capital / Growth Equity,1500000000.0,USD,1400000000.0,USD
6907,38825,OrbiMed Asia Partners III,2017.0,Asia-Pacific,Healthcare,Venture Capital / Growth Equity,551000000.0,USD,450000000.0,USD
6907,41759,OrbiMed Private Investments VII,2018.0,Central/Eastern Europe,Biotech / Life Science,Venture Capital / Growth Equity,1000000000.0,USD,0.0,USD
6907,41759,OrbiMed Private Investments VII,2018.0,Central/Eastern Europe,Healthcare,Venture Capital / Growth Equity,1000000000.0,USD,0.0,USD
6907,41759,OrbiMed Private Investments VII,2018.0,North America,Biotech / Life Science,Venture Capital / Growth Equity,1000000000.0,USD,0.0,USD
6907,41759,OrbiMed Private Investments VII,2018.0,North America,Healthcare,Venture Capital / Growth Equity,1000000000.0,USD,0.0,USD
6907,41759,OrbiMed Private Investments VII,2018.0,Western Europe,Biotech / Life Science,Venture Capital / Growth Equity,1000000000.0,USD,0.0,USD
6907,41759,OrbiMed Private Investments VII,2018.0,Western Europe,Healthcare,Venture Capital / Growth Equity,1000000000.0,USD,0.0,USD
6907,45007,OrbiMed Royalty & Credit Opportunities III,2019.0,Asia-Pacific,Healthcare,Mezzanine / Debt,1200000000.0,USD,1200000000.0,USD
6907,45007,OrbiMed Royalty & Credit Opportunities III,2019.0,Central/Eastern Europe,Healthcare,Mezzanine / Debt,1200000000.0,USD,1200000000.0,USD
6907,45007,OrbiMed Royalty & Credit Opportunities III,2019.0,Latin America,Healthcare,Mezzanine / Debt,1200000000.0,USD,1200000000.0,USD
6907,45007,OrbiMed Royalty & Credit Opportunities III,2019.0,Middle East/Africa,Healthcare,Mezzanine / Debt,1200000000.0,USD,1200000000.0,USD
6907,45007,OrbiMed Royalty & Credit Opportunities III,2019.0,North America,Healthcare,Mezzanine / Debt,1200000000.0,USD,1200000000.0,USD
6907,45007,OrbiMed Royalty & Credit Opportunities III,2019.0,Western Europe,Healthcare,Mezzanine / Debt,1200000000.0,USD,1200000000.0,USD
6907,33254,OrbiMed Royalty Opportunities Fund II,2014.0,North America,Biotech / Life Science,Mezzanine / Debt,924000000.0,USD,924000000.0,USD
6907,33254,OrbiMed Royalty Opportunities Fund II,2014.0,North America,Healthcare,Mezzanine / Debt,924000000.0,USD,924000000.0,USD
6907,33254,OrbiMed Royalty Opportunities Fund II,2014.0,Western Europe,Biotech / Life Science,Mezzanine / Debt,924000000.0,USD,924000000.0,USD
6907,33254,OrbiMed Royalty Opportunities Fund II,2014.0,Western Europe,Healthcare,Mezzanine / Debt,924000000.0,USD,924000000.0,USD
6907,34365,OrbiMed Private Investments VI,2015.0,Central/Eastern Europe,Biotech / Life Science,Venture Capital / Growth Equity,950000000.0,USD,950000000.0,USD
