fm_fund_id,fm_id,fund_id,fund_name,vintage_year,region,sector,strategy,fund_size_amt,fund_currency,target_fund_size_amt,target_fund_size_currency
25199,331,31808,Main Fund V - Fund Investments,2012,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,4179000000.0,EUR,4179000000.0,EUR
8785,331,31808,Main Fund V - Fund Investments,2012,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,4179000000.0,EUR,4179000000.0,EUR
11290,331,31808,Main Fund V - Fund Investments,2012,Latin America,Diversified,Fund of Funds / Co-Investment,4179000000.0,EUR,4179000000.0,EUR
29380,331,31808,Main Fund V - Fund Investments,2012,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,4179000000.0,EUR,4179000000.0,EUR
6084,331,31808,Main Fund V - Fund Investments,2012,North America,Diversified,Fund of Funds / Co-Investment,4179000000.0,EUR,4179000000.0,EUR
14832,331,31808,Main Fund V - Fund Investments,2012,Western Europe,Diversified,Fund of Funds / Co-Investment,4179000000.0,EUR,4179000000.0,EUR
27572,331,33012,Pensioenfonds Horeca & Catering/Alpinvest - Separate Account,2014,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,500000000.0,EUR,500000000.0,EUR
22303,331,33012,Pensioenfonds Horeca & Catering/Alpinvest - Separate Account,2014,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,500000000.0,EUR,500000000.0,EUR
4724,331,33012,Pensioenfonds Horeca & Catering/Alpinvest - Separate Account,2014,Latin America,Diversified,Fund of Funds / Co-Investment,500000000.0,EUR,500000000.0,EUR
23351,331,33012,Pensioenfonds Horeca & Catering/Alpinvest - Separate Account,2014,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,500000000.0,EUR,500000000.0,EUR
15089,331,33012,Pensioenfonds Horeca & Catering/Alpinvest - Separate Account,2014,North America,Diversified,Fund of Funds / Co-Investment,500000000.0,EUR,500000000.0,EUR
1870,331,33012,Pensioenfonds Horeca & Catering/Alpinvest - Separate Account,2014,Western Europe,Diversified,Fund of Funds / Co-Investment,500000000.0,EUR,500000000.0,EUR
29281,331,33170,INext Fund,2009,North America,Biotech / Life Science,Fund of Funds / Co-Investment,58000000.0,USD,58000000.0,USD
25961,331,31798,Main Fund II - Fund Investments,2003,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,4550000000.0,EUR,4550000000.0,EUR
28517,331,31798,Main Fund II - Fund Investments,2003,Central/Eastern Europe,Diversified,Buyout / Corporate Private Equity,4550000000.0,EUR,4550000000.0,EUR
1751,331,31798,Main Fund II - Fund Investments,2003,Latin America,Diversified,Buyout / Corporate Private Equity,4550000000.0,EUR,4550000000.0,EUR
13233,331,31798,Main Fund II - Fund Investments,2003,Middle East/Africa,Diversified,Buyout / Corporate Private Equity,4550000000.0,EUR,4550000000.0,EUR
14633,331,31798,Main Fund II - Fund Investments,2003,North America,Diversified,Buyout / Corporate Private Equity,4550000000.0,EUR,4550000000.0,EUR
16251,331,31798,Main Fund II - Fund Investments,2003,Western Europe,Diversified,Buyout / Corporate Private Equity,4550000000.0,EUR,4550000000.0,EUR
4619,331,31799,Main Fund III - Fund Investments,2005,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,11500000000.0,EUR,11500000000.0,EUR
491,331,31799,Main Fund III - Fund Investments,2005,Central/Eastern Europe,Diversified,Buyout / Corporate Private Equity,11500000000.0,EUR,11500000000.0,EUR
10298,331,31799,Main Fund III - Fund Investments,2005,Latin America,Diversified,Buyout / Corporate Private Equity,11500000000.0,EUR,11500000000.0,EUR
20537,331,31799,Main Fund III - Fund Investments,2005,Middle East/Africa,Diversified,Buyout / Corporate Private Equity,11500000000.0,EUR,11500000000.0,EUR
3046,331,31799,Main Fund III - Fund Investments,2005,North America,Diversified,Buyout / Corporate Private Equity,11500000000.0,EUR,11500000000.0,EUR
13576,331,31799,Main Fund III - Fund Investments,2005,Western Europe,Diversified,Buyout / Corporate Private Equity,11500000000.0,EUR,11500000000.0,EUR
29140,331,31800,Main Fund IV - Fund Investments,2009,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,4880000000.0,EUR,4880000000.0,EUR
17063,331,31800,Main Fund IV - Fund Investments,2009,Central/Eastern Europe,Diversified,Buyout / Corporate Private Equity,4880000000.0,EUR,4880000000.0,EUR
28643,331,31800,Main Fund IV - Fund Investments,2009,Latin America,Diversified,Buyout / Corporate Private Equity,4880000000.0,EUR,4880000000.0,EUR
20560,331,31800,Main Fund IV - Fund Investments,2009,Middle East/Africa,Diversified,Buyout / Corporate Private Equity,4880000000.0,EUR,4880000000.0,EUR
11437,331,31800,Main Fund IV - Fund Investments,2009,North America,Diversified,Buyout / Corporate Private Equity,4880000000.0,EUR,4880000000.0,EUR
18782,331,31800,Main Fund IV - Fund Investments,2009,Western Europe,Diversified,Buyout / Corporate Private Equity,4880000000.0,EUR,4880000000.0,EUR
21289,331,31801,Main Fund II - Secondary Investments,2003,Asia-Pacific,Diversified,Secondaries,998400000.0,EUR,998400000.0,EUR
16257,331,31801,Main Fund II - Secondary Investments,2003,Central/Eastern Europe,Diversified,Secondaries,998400000.0,EUR,998400000.0,EUR
19773,331,31801,Main Fund II - Secondary Investments,2003,Latin America,Diversified,Secondaries,998400000.0,EUR,998400000.0,EUR
20662,331,31801,Main Fund II - Secondary Investments,2003,Middle East/Africa,Diversified,Secondaries,998400000.0,EUR,998400000.0,EUR
8914,331,31801,Main Fund II - Secondary Investments,2003,North America,Diversified,Secondaries,998400000.0,EUR,998400000.0,EUR
5459,331,31801,Main Fund II - Secondary Investments,2003,Western Europe,Diversified,Secondaries,998400000.0,EUR,998400000.0,EUR
16636,331,31802,Main Fund III - Secondary Investments,2006,Asia-Pacific,Diversified,Secondaries,2250000000.0,EUR,2250000000.0,EUR
26997,331,31802,Main Fund III - Secondary Investments,2006,Central/Eastern Europe,Diversified,Secondaries,2250000000.0,EUR,2250000000.0,EUR
15690,331,31802,Main Fund III - Secondary Investments,2006,Latin America,Diversified,Secondaries,2250000000.0,EUR,2250000000.0,EUR
26792,331,31802,Main Fund III - Secondary Investments,2006,Middle East/Africa,Diversified,Secondaries,2250000000.0,EUR,2250000000.0,EUR
30259,331,31802,Main Fund III - Secondary Investments,2006,North America,Diversified,Secondaries,2250000000.0,EUR,2250000000.0,EUR
12076,331,31802,Main Fund III - Secondary Investments,2006,Western Europe,Diversified,Secondaries,2250000000.0,EUR,2250000000.0,EUR
2731,331,31804,Main Fund II - Co-Investments,2003,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,1090000000.0,EUR,1090000000.0,EUR
29482,331,31804,Main Fund II - Co-Investments,2003,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,1090000000.0,EUR,1090000000.0,EUR
13116,331,31804,Main Fund II - Co-Investments,2003,Latin America,Diversified,Fund of Funds / Co-Investment,1090000000.0,EUR,1090000000.0,EUR
9131,331,31804,Main Fund II - Co-Investments,2003,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,1090000000.0,EUR,1090000000.0,EUR
18033,331,31804,Main Fund II - Co-Investments,2003,North America,Diversified,Fund of Funds / Co-Investment,1090000000.0,EUR,1090000000.0,EUR
8053,331,31804,Main Fund II - Co-Investments,2003,Western Europe,Diversified,Fund of Funds / Co-Investment,1090000000.0,EUR,1090000000.0,EUR
6699,20134,48170,Tiger Iron Old Line Fund I,2017,North America,Diversified,Fund of Funds / Co-Investment,300000000.0,USD,300000000.0,USD
12142,20134,48171,Tiger Iron Old Line Fund II,2019,North America,Diversified,Fund of Funds / Co-Investment,300000000.0,USD,0.0,USD
16597,20134,48172,Tiger Iron Great River Fund,2018,North America,Diversified,Fund of Funds / Co-Investment,250000000.0,USD,250000000.0,USD
6832,20134,48173,Tiger Iron Special Opportunities Fund,2016,North America,Diversified,Fund of Funds / Co-Investment,191900000.0,USD,170100000.0,USD
11971,20134,52997,Tiger Iron Special Opportunities Fund II,2019,North America,Diversified,Venture Capital / Growth Equity,200000000.0,USD,0.0,USD
12041,20134,52998,Tiger Iron Great River Fund II,2019,North America,Diversified,Fund of Funds / Co-Investment,125000000.0,USD,0.0,USD
13836,20134,58052,Tiger Iron Redwood Fund,2021,North America,Diversified,Fund of Funds / Co-Investment,200000000.0,USD,0.0,USD
10488,20134,60672,Tiger Iron Special Opportunities Fund III,2021,North America,Diversified,Venture Capital / Growth Equity,85000000.0,USD,0.0,USD
4494,13213,26277,Peak Rock Capital Fund,2013,North America,Consumer Goods,Venture Capital / Growth Equity,700000000.0,USD,400000000.0,USD
11797,13213,26277,Peak Rock Capital Fund,2013,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,700000000.0,USD,400000000.0,USD
2353,13213,26277,Peak Rock Capital Fund,2013,North America,Healthcare,Venture Capital / Growth Equity,700000000.0,USD,400000000.0,USD
25434,13213,26277,Peak Rock Capital Fund,2013,North America,Industrials,Venture Capital / Growth Equity,700000000.0,USD,400000000.0,USD
5602,13213,26277,Peak Rock Capital Fund,2013,North America,TMT,Venture Capital / Growth Equity,700000000.0,USD,400000000.0,USD
1389,13213,26277,Peak Rock Capital Fund,2013,North America,Transport,Venture Capital / Growth Equity,700000000.0,USD,400000000.0,USD
22390,13213,39899,Peak Rock Capital Fund II,2018,North America,Consumer Goods,Venture Capital / Growth Equity,1300000000.0,USD,900000000.0,USD
7470,13213,39899,Peak Rock Capital Fund II,2018,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,1300000000.0,USD,900000000.0,USD
18496,13213,39899,Peak Rock Capital Fund II,2018,North America,Healthcare,Venture Capital / Growth Equity,1300000000.0,USD,900000000.0,USD
10573,13213,39899,Peak Rock Capital Fund II,2018,North America,Industrials,Venture Capital / Growth Equity,1300000000.0,USD,900000000.0,USD
8667,13213,39899,Peak Rock Capital Fund II,2018,North America,TMT,Venture Capital / Growth Equity,1300000000.0,USD,900000000.0,USD
26769,13213,39899,Peak Rock Capital Fund II,2018,North America,Transport,Venture Capital / Growth Equity,1300000000.0,USD,900000000.0,USD
24076,13213,39900,Peak Rock Capital Credit Fund II,2018,North America,TMT,Mezzanine / Debt,225000000.0,USD,240000000.0,USD
29164,13213,53642,Peak Rock Capital Fund III,2020,North America,Diversified,Venture Capital / Growth Equity,2000000000.0,USD,1300000000.0,USD
11511,13213,58053,Peak Rock Capital SMA,2021,North America,Diversified,Venture Capital / Growth Equity,250000000.0,USD,0.0,USD
5656,13213,61471,Peak Rock Capital Credit Fund III,2022,North America,TMT,Mezzanine / Debt,0.0,USD,500000000.0,USD
11175,7935,3694,Industrial Opportunity Partners II,2012,North America,Industrials,Buyout / Corporate Private Equity,275000000.0,USD,250000000.0,USD
25321,7935,8364,Industrial Opportunity Partners,2005,North America,Industrials,Buyout / Corporate Private Equity,185000000.0,USD,150000000.0,USD
7954,7935,40103,Industrial Opportunity Partners III,2017,North America,Industrials,Buyout / Corporate Private Equity,450000000.0,USD,400000000.0,USD
25299,7935,58056,Industrial Opportunity Partners IV,2021,North America,Industrials,Buyout / Corporate Private Equity,512100000.0,USD,600000000.0,USD
29695,12410,3605,Kainos Capital Partners,2012,North America,Consumer Goods,Buyout / Corporate Private Equity,475000000.0,USD,400000000.0,USD
27941,12410,54512,Kainos NS Holdings,2020,North America,Diversified,Buyout / Corporate Private Equity,178000000.0,USD,178000000.0,USD
24132,12410,58109,Kainos Strategic Coinvest III,2021,North America,Consumer Goods,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
10833,12410,59831,Kainos Capital Partners III,2021,North America,Consumer Goods,Buyout / Corporate Private Equity,100000000.0,USD,0.0,USD
21140,12410,35986,Kainos Capital Partners II,2016,North America,Consumer Goods,Buyout / Corporate Private Equity,895000000.0,USD,750000000.0,USD
8009,12410,36782,Kainos Coinvest II,2016,North America,Consumer Goods,Fund of Funds / Co-Investment,25000000.0,USD,0.0,USD
5321,12410,40727,Kainos Strategic Coinvest II,2016,North America,Consumer Goods,Buyout / Corporate Private Equity,14020000.0,USD,0.0,USD
25113,8077,905,FCA Venture Partners III,2001,North America,Biotech / Life Science,Venture Capital / Growth Equity,26180000.0,USD,0.0,USD
20599,8077,905,FCA Venture Partners III,2001,North America,Healthcare,Venture Capital / Growth Equity,26180000.0,USD,0.0,USD
691,8077,906,FCA Venture Partners II,1998,North America,Biotech / Life Science,Venture Capital / Growth Equity,32600000.0,USD,0.0,USD
24308,8077,906,FCA Venture Partners II,1998,North America,Healthcare,Venture Capital / Growth Equity,32600000.0,USD,0.0,USD
25201,8077,1627,FCA Venture Partners V,2011,North America,Healthcare,Venture Capital / Growth Equity,53000000.0,USD,100000000.0,USD
8475,8077,1627,FCA Venture Partners V,2011,North America,TMT,Venture Capital / Growth Equity,53000000.0,USD,100000000.0,USD
18269,8077,7082,FCA Venture Partners IV,2006,North America,Healthcare,Venture Capital / Growth Equity,40000000.0,USD,50000000.0,USD
13770,8077,7082,FCA Venture Partners IV,2006,North America,TMT,Venture Capital / Growth Equity,40000000.0,USD,50000000.0,USD
15482,8077,40871,Resolute Venture Partners I,2016,North America,Healthcare,Venture Capital / Growth Equity,8810000.0,USD,25000000.0,USD
9404,8077,40871,Resolute Venture Partners I,2016,North America,TMT,Venture Capital / Growth Equity,8810000.0,USD,25000000.0,USD
5028,8077,58135,FCA Venture Partners VII,2021,North America,Healthcare,Venture Capital / Growth Equity,44480000.0,USD,100000000.0,USD
16584,8077,58135,FCA Venture Partners VII,2021,North America,TMT,Venture Capital / Growth Equity,44480000.0,USD,100000000.0,USD
26024,8077,29064,Rolling Hills Ventures I,2014,North America,Healthcare,Venture Capital / Growth Equity,15290000.0,USD,15290000.0,USD
21447,8077,29064,Rolling Hills Ventures I,2014,North America,TMT,Venture Capital / Growth Equity,15290000.0,USD,15290000.0,USD
24146,8077,35874,FCA Venture Partners VI,2016,North America,Healthcare,Venture Capital / Growth Equity,55120000.0,USD,75000000.0,USD
27648,8077,35874,FCA Venture Partners VI,2016,North America,TMT,Venture Capital / Growth Equity,55120000.0,USD,75000000.0,USD
9366,8077,35875,Dioko Health Ventures I,2016,North America,Healthcare,Venture Capital / Growth Equity,16890000.0,USD,25000000.0,USD
4220,18054,48080,Virgo-Crimson Hawks,2018,North America,Diversified,Buyout / Corporate Private Equity,130250000.0,USD,0.0,USD
1219,18054,58136,Virgo-Transverse,2020,North America,Diversified,Buyout / Corporate Private Equity,10000000.0,USD,0.0,USD
24780,18054,59428,Virgo Transverse Core,2019,North America,Other,Buyout / Corporate Private Equity,37000000.0,USD,0.0,USD
21539,18054,59429,Virgo - Transverse II,2020,North America,Other,Buyout / Corporate Private Equity,10000000.0,USD,0.0,USD
6321,18054,38162,Virgo Societas Partnership III,2014,North America,Healthcare,Buyout / Corporate Private Equity,111700000.0,USD,0.0,USD
11207,18054,38162,Virgo Societas Partnership III,2014,North America,Industrials,Buyout / Corporate Private Equity,111700000.0,USD,0.0,USD
18102,18054,38162,Virgo Societas Partnership III,2014,North America,Manufacturing,Buyout / Corporate Private Equity,111700000.0,USD,0.0,USD
5662,18054,38162,Virgo Societas Partnership III,2014,North America,Retail,Buyout / Corporate Private Equity,111700000.0,USD,0.0,USD
19889,18054,38162,Virgo Societas Partnership III,2014,North America,TMT,Buyout / Corporate Private Equity,111700000.0,USD,0.0,USD
15305,18054,38163,Virgo Societas Partnership IV,2016,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,132600000.0,USD,800000000.0,USD
13242,18054,38163,Virgo Societas Partnership IV,2016,North America,Healthcare,Buyout / Corporate Private Equity,132600000.0,USD,800000000.0,USD
4260,18054,38163,Virgo Societas Partnership IV,2016,North America,Industrials,Buyout / Corporate Private Equity,132600000.0,USD,800000000.0,USD
7843,18054,38163,Virgo Societas Partnership IV,2016,North America,Manufacturing,Buyout / Corporate Private Equity,132600000.0,USD,800000000.0,USD
16930,18054,38163,Virgo Societas Partnership IV,2016,North America,Retail,Buyout / Corporate Private Equity,132600000.0,USD,800000000.0,USD
22107,18054,38163,Virgo Societas Partnership IV,2016,North America,TMT,Buyout / Corporate Private Equity,132600000.0,USD,800000000.0,USD
15503,18054,45642,Zephyrus Aviation Partners I (leasing),2019,North America,Transport,Mezzanine / Debt,350000000.0,USD,300000000.0,USD
11804,22403,58143,Ambix Life Science Fund I,2020,North America,Biotech / Life Science,Venture Capital / Growth Equity,0.0,USD,250000000.0,USD
19702,17832,37355,JumpStart Next Fund,2015,North America,TMT,Venture Capital / Growth Equity,20000000.0,USD,20000000.0,USD
17359,17832,58169,JumpStart NEXT Fund II,2021,North America,TMT,Venture Capital / Growth Equity,0.0,USD,50000000.0,USD
13420,15983,58173,Astorius Capital PE Fonds VII (ACF VII),2021,North America,Diversified,Buyout / Corporate Private Equity,0.0,USD,75000000.0,USD
9857,15983,50885,Astorius Capital PE Fund V (ACF V),2020,Western Europe,Diversified,Fund of Funds / Co-Investment,70000000.0,USD,40000000.0,USD
5761,15983,50886,Astorius Capital PE Fund VI (ACF VI),2021,Western Europe,Diversified,Fund of Funds / Co-Investment,0.0,EUR,75000000.0,EUR
4897,15983,32462,Astorius Capital PE Fund I (ACF I),2014,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,11000000.0,EUR,11000000.0,USD
30037,15983,32462,Astorius Capital PE Fund I (ACF I),2014,Western Europe,Diversified,Fund of Funds / Co-Investment,11000000.0,EUR,11000000.0,USD
1141,15983,33779,Astorius Capital PE Fund II  (ACF II),2016,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,29000000.0,EUR,30000000.0,EUR
28423,15983,33779,Astorius Capital PE Fund II  (ACF II),2016,Western Europe,Diversified,Fund of Funds / Co-Investment,29000000.0,EUR,30000000.0,EUR
302,15983,40479,Astorius Capital PE Fund III (ACF III),2018,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,49000000.0,EUR,50000000.0,EUR
4057,15983,40479,Astorius Capital PE Fund III (ACF III),2018,Western Europe,Diversified,Fund of Funds / Co-Investment,49000000.0,EUR,50000000.0,EUR
14523,15983,41726,Astorius Capital PE Fund IV (ACF IV),2019,Western Europe,Diversified,Fund of Funds / Co-Investment,81000000.0,EUR,50000000.0,EUR
15714,12637,22333,Multiplier Capital,2012,North America,TMT,Mezzanine / Debt,227000000.0,USD,227000000.0,USD
28079,12637,37105,Multiplier Capital II,2016,North America,TMT,Mezzanine / Debt,266000000.0,USD,260000000.0,USD
6218,12637,42962,Multiplier Capital III,2018,North America,TMT,Mezzanine / Debt,0.0,USD,250000000.0,USD
12764,12637,58183,Multiplier Growth Partners,2021,North America,TMT,Mezzanine / Debt,0.0,USD,0.0,USD
8953,16484,39155,Delos Investment Fund II,2018,North America,Industrials,Buyout / Corporate Private Equity,272500000.0,USD,0.0,USD
24146,16484,39155,Delos Investment Fund II,2018,North America,Manufacturing,Buyout / Corporate Private Equity,272500000.0,USD,0.0,USD
11434,16484,45849,Delos Investment Fund,2013,North America,Industrials,Buyout / Corporate Private Equity,262550000.0,USD,0.0,USD
29811,16484,45849,Delos Investment Fund,2013,North America,Manufacturing,Buyout / Corporate Private Equity,262550000.0,USD,0.0,USD
3334,16484,58203,Delos Investment Fund III,2021,North America,Industrials,Buyout / Corporate Private Equity,10000000.0,USD,0.0,USD
20422,16484,58203,Delos Investment Fund III,2021,North America,Manufacturing,Buyout / Corporate Private Equity,10000000.0,USD,0.0,USD
159,6577,6881,Lindsay Goldberg & Bessemer II,2006,North America,Diversified,Buyout / Corporate Private Equity,3090000000.0,USD,2500000000.0,USD
21231,6577,6881,Lindsay Goldberg & Bessemer II,2006,Western Europe,Diversified,Buyout / Corporate Private Equity,3090000000.0,USD,2500000000.0,USD
11908,6577,9030,Lindsay Goldberg III,2008,North America,Diversified,Buyout / Corporate Private Equity,4680000000.0,USD,4000000000.0,USD
12455,6577,9030,Lindsay Goldberg III,2008,Western Europe,Diversified,Buyout / Corporate Private Equity,4680000000.0,USD,4000000000.0,USD
12817,6577,14931,Lindsay Goldberg & Bessemer,2002,North America,Diversified,Buyout / Corporate Private Equity,2040000000.0,USD,2500000000.0,USD
28788,6577,14931,Lindsay Goldberg & Bessemer,2002,Western Europe,Diversified,Buyout / Corporate Private Equity,2040000000.0,USD,2500000000.0,USD
15236,6577,58214,Lindsay Goldberg â€“ Alpine Co-Investment,2021,North America,Diversified,Fund of Funds / Co-Investment,62500000.0,USD,0.0,USD
15513,6577,43337,Lindsay Goldberg V,2018,North America,Business Services,Buyout / Corporate Private Equity,3500000000.0,USD,4000000000.0,USD
1991,6577,43337,Lindsay Goldberg V,2018,North America,Consumer Goods,Buyout / Corporate Private Equity,3500000000.0,USD,4000000000.0,USD
29196,6577,43337,Lindsay Goldberg V,2018,North America,Diversified,Buyout / Corporate Private Equity,3500000000.0,USD,4000000000.0,USD
23811,6577,43337,Lindsay Goldberg V,2018,North America,Financial Services,Buyout / Corporate Private Equity,3500000000.0,USD,4000000000.0,USD
7754,6577,43337,Lindsay Goldberg V,2018,North America,Healthcare,Buyout / Corporate Private Equity,3500000000.0,USD,4000000000.0,USD
7284,6577,43337,Lindsay Goldberg V,2018,North America,Industrials,Buyout / Corporate Private Equity,3500000000.0,USD,4000000000.0,USD
16329,6577,43337,Lindsay Goldberg V,2018,North America,Other,Buyout / Corporate Private Equity,3500000000.0,USD,4000000000.0,USD
27031,6577,43337,Lindsay Goldberg V,2018,Western Europe,Business Services,Buyout / Corporate Private Equity,3500000000.0,USD,4000000000.0,USD
6281,6577,43337,Lindsay Goldberg V,2018,Western Europe,Consumer Goods,Buyout / Corporate Private Equity,3500000000.0,USD,4000000000.0,USD
10802,6577,43337,Lindsay Goldberg V,2018,Western Europe,Diversified,Buyout / Corporate Private Equity,3500000000.0,USD,4000000000.0,USD
24612,6577,43337,Lindsay Goldberg V,2018,Western Europe,Financial Services,Buyout / Corporate Private Equity,3500000000.0,USD,4000000000.0,USD
9368,6577,43337,Lindsay Goldberg V,2018,Western Europe,Healthcare,Buyout / Corporate Private Equity,3500000000.0,USD,4000000000.0,USD
6037,6577,43337,Lindsay Goldberg V,2018,Western Europe,Industrials,Buyout / Corporate Private Equity,3500000000.0,USD,4000000000.0,USD
6023,6577,43337,Lindsay Goldberg V,2018,Western Europe,Other,Buyout / Corporate Private Equity,3500000000.0,USD,4000000000.0,USD
19097,6577,30618,Lindsay Goldberg IV,2015,North America,Diversified,Buyout / Corporate Private Equity,3600000000.0,USD,4000000000.0,USD
12216,6577,30618,Lindsay Goldberg IV,2015,Western Europe,Diversified,Buyout / Corporate Private Equity,3600000000.0,USD,4000000000.0,USD
14317,21641,58215,LRC Fund I PNP Coinvest,2021,North America,Diversified,Fund of Funds / Co-Investment,174130000.0,USD,0.0,USD
6991,21641,58215,LRC Fund I PNP Coinvest,2021,Western Europe,Diversified,Fund of Funds / Co-Investment,174130000.0,USD,0.0,USD
18090,21641,53848,LongRange Capital Fund I,2020,North America,Diversified,Buyout / Corporate Private Equity,1500000000.0,USD,1500000000.0,USD
22288,21641,53848,LongRange Capital Fund I,2020,Western Europe,Diversified,Buyout / Corporate Private Equity,1500000000.0,USD,1500000000.0,USD
162,8560,8889,Atlantic Street Capital,2008,North America,Consumer Goods,Buyout / Corporate Private Equity,35000000.0,USD,70000000.0,USD
11868,8560,8889,Atlantic Street Capital,2008,North America,Healthcare,Buyout / Corporate Private Equity,35000000.0,USD,70000000.0,USD
14483,8560,8889,Atlantic Street Capital,2008,North America,Other,Buyout / Corporate Private Equity,35000000.0,USD,70000000.0,USD
5111,8560,8889,Atlantic Street Capital,2008,North America,Retail,Buyout / Corporate Private Equity,35000000.0,USD,70000000.0,USD
12962,8560,28335,Atlantic Street Capital II,2011,North America,Consumer Goods,Buyout / Corporate Private Equity,65000000.0,USD,80000000.0,USD
12487,8560,28335,Atlantic Street Capital II,2011,North America,Healthcare,Buyout / Corporate Private Equity,65000000.0,USD,80000000.0,USD
17535,8560,28335,Atlantic Street Capital II,2011,North America,Other,Buyout / Corporate Private Equity,65000000.0,USD,80000000.0,USD
29433,8560,28335,Atlantic Street Capital II,2011,North America,Retail,Buyout / Corporate Private Equity,65000000.0,USD,80000000.0,USD
20012,8560,35697,Atlantic Street Capital III,2016,North America,Consumer Goods,Buyout / Corporate Private Equity,210500000.0,USD,200000000.0,USD
22426,8560,35697,Atlantic Street Capital III,2016,North America,Healthcare,Buyout / Corporate Private Equity,210500000.0,USD,200000000.0,USD
11008,8560,35697,Atlantic Street Capital III,2016,North America,Other,Buyout / Corporate Private Equity,210500000.0,USD,200000000.0,USD
14729,8560,35697,Atlantic Street Capital III,2016,North America,Retail,Buyout / Corporate Private Equity,210500000.0,USD,200000000.0,USD
13024,8560,44728,Atlantic Street Capital IV,2019,North America,Business Services,Buyout / Corporate Private Equity,500000000.0,USD,450000000.0,USD
30104,8560,44728,Atlantic Street Capital IV,2019,North America,Consumer Goods,Buyout / Corporate Private Equity,500000000.0,USD,450000000.0,USD
10497,8560,44728,Atlantic Street Capital IV,2019,North America,Healthcare,Buyout / Corporate Private Equity,500000000.0,USD,450000000.0,USD
26201,8560,44728,Atlantic Street Capital IV,2019,North America,Other,Buyout / Corporate Private Equity,500000000.0,USD,450000000.0,USD
12612,8560,44728,Atlantic Street Capital IV,2019,North America,Retail,Buyout / Corporate Private Equity,500000000.0,USD,450000000.0,USD
22807,8560,52242,ASC-UVC Co-Invest,2020,North America,Healthcare,Fund of Funds / Co-Investment,90000000.0,USD,90000000.0,USD
17666,8560,52242,ASC-UVC Co-Invest,2020,North America,Other,Fund of Funds / Co-Investment,90000000.0,USD,90000000.0,USD
24188,8560,58225,Atlantic Street Capital V,2021,North America,Business Services,Buyout / Corporate Private Equity,348600000.0,USD,950000000.0,USD
4681,8560,58225,Atlantic Street Capital V,2021,North America,Consumer Goods,Buyout / Corporate Private Equity,348600000.0,USD,950000000.0,USD
6458,8560,58225,Atlantic Street Capital V,2021,North America,Healthcare,Buyout / Corporate Private Equity,348600000.0,USD,950000000.0,USD
2502,8560,58225,Atlantic Street Capital V,2021,North America,Other,Buyout / Corporate Private Equity,348600000.0,USD,950000000.0,USD
19845,8560,58225,Atlantic Street Capital V,2021,North America,Retail,Buyout / Corporate Private Equity,348600000.0,USD,950000000.0,USD
26921,8560,62003,Shine Continuation Fund,2022,North America,Diversified,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
23356,17926,58231,Eres IV,2021,Asia-Pacific,TMT,Venture Capital / Growth Equity,300000000.0,EUR,0.0,EUR
11443,17926,58231,Eres IV,2021,Central/Eastern Europe,TMT,Venture Capital / Growth Equity,300000000.0,EUR,0.0,EUR
12082,17926,58231,Eres IV,2021,Latin America,TMT,Venture Capital / Growth Equity,300000000.0,EUR,0.0,EUR
11177,17926,58231,Eres IV,2021,Middle East/Africa,TMT,Venture Capital / Growth Equity,300000000.0,EUR,0.0,EUR
14591,17926,58231,Eres IV,2021,North America,TMT,Venture Capital / Growth Equity,300000000.0,EUR,0.0,EUR
18931,17926,58231,Eres IV,2021,Western Europe,TMT,Venture Capital / Growth Equity,300000000.0,EUR,0.0,EUR
8761,17926,37873,ERES I,2006,Asia-Pacific,TMT,Venture Capital / Growth Equity,100000000.0,EUR,0.0,EUR
27953,17926,37873,ERES I,2006,Central/Eastern Europe,TMT,Venture Capital / Growth Equity,100000000.0,EUR,0.0,EUR
29924,17926,37873,ERES I,2006,Latin America,TMT,Venture Capital / Growth Equity,100000000.0,EUR,0.0,EUR
6833,17926,37873,ERES I,2006,Middle East/Africa,TMT,Venture Capital / Growth Equity,100000000.0,EUR,0.0,EUR
13464,17926,37873,ERES I,2006,North America,TMT,Venture Capital / Growth Equity,100000000.0,EUR,0.0,EUR
10736,17926,37873,ERES I,2006,Western Europe,TMT,Venture Capital / Growth Equity,100000000.0,EUR,0.0,EUR
