fund_id,fund_name,manager_id,manager,close_year,strategy,fund_size_amt,fund_currency
58651,SineWave Ventures Direct 4a,15764.0,SineWave Ventures,2019,Venture Capital / Growth Equity,600000.0,USD
55229,Springboard SPV I,19716.0,Springboard Growth Capital,2019,Venture Capital / Growth Equity,1100000.0,USD
46680,FusionX Ventures - Nano3,17712.0,FusionX Ventures,2019,Venture Capital / Growth Equity,814450.0,USD
47709,Pear Ventures III,14504.0,Pear,2019,Venture Capital / Growth Equity,160000000.0,USD
38551,Translink Capital Partners IV,13122.0,TransLink Capital,2019,Venture Capital / Growth Equity,169100000.0,USD
46645,Pearl RW Holdings,16972.0,Pearl Energy Investments,2019,Venture Capital / Growth Equity,60000000.0,USD
41677,Spider Capital Partners II,16529.0,Spider Capital,2019,Venture Capital / Growth Equity,55000000.0,USD
47689,Primary Select Fund I,9082.0,Primary Venture Partners,2019,Venture Capital / Growth Equity,33000000.0,USD
47771,Uncork VI,12388.0,Uncork Capital,2019,Venture Capital / Growth Equity,100000000.0,USD
55134,Ankona VideoAmp Series D SPV,19972.0,Ankona Capital,2019,Venture Capital / Growth Equity,,
47756,TDK Ventures Fund,20038.0,TDK Ventures,2019,Venture Capital / Growth Equity,50000000.0,USD
58925,RH-E Ribbit Opportunity II,13212.0,Ribbit Capital,2019,Venture Capital / Growth Equity,29650000.0,USD
47946,K2 Partners IV,17779.0,K2VC,2019,Venture Capital / Growth Equity,141400000.0,USD
46661,Origin Ventures IV Opportunity,14254.0,Origin Ventures,2019,Venture Capital / Growth Equity,,
46671,Maveron Equity Partners VII,7558.0,Maveron,2019,Venture Capital / Growth Equity,180000000.0,USD
55175,Distributed Global Ventures,19745.0,Distributed Global,2019,Venture Capital / Growth Equity,10000000.0,USD
58748,Evolution Ventures,20621.0,Evolution,2019,Venture Capital / Growth Equity,,
39312,Kairos Venture Partners II,18382.0,Kairos Ventures,2019,Venture Capital / Growth Equity,85150000.0,USD
39309,Hadley Harbor Partners II,5220.0,Wellington Management Company,2019,Venture Capital / Growth Equity,1400000000.0,USD
47728,Blue {Seed} Collective II,16778.0,Blue Collective,2019,Venture Capital / Growth Equity,35000000.0,USD
47721,Crown Growth Opportunities Global III,6573.0,LGT Capital Partners,2019,Venture Capital / Growth Equity,253350000.0,USD
47719,Virginia Retirement System / GCM Grosvenor 2019 Separate Account Tranche 1,2827.0,GCM Grosvenor,2019,Venture Capital / Growth Equity,150000000.0,USD
46662,Mission Bay Capital III,16731.0,Mission Bay Capital,2019,Venture Capital / Growth Equity,60600000.0,USD
54879,Kairos-Provivi SPV,18382.0,Kairos Ventures,2019,Venture Capital / Growth Equity,4470000.0,USD
48833,Advantage Capital Solar Partners III,6991.0,Advantage Capital,2019,Venture Capital / Growth Equity,60310000.0,USD
46490,Hull Street Energy Partners I,19763.0,Hull Street Energy,2019,Venture Capital / Growth Equity,500000000.0,USD
47272,OS Fund II,19929.0,OS Fund,2019,Venture Capital / Growth Equity,,
56407,AIM South Fund,21481.0,AIM Group,2019,Venture Capital / Growth Equity,7430000.0,USD
56404,AF Alpha SPV I,15177.0,AF Ventures,2019,Venture Capital / Growth Equity,12000000.0,USD
47311,Greycroft Growth Select Fund,9017.0,Greycroft,2019,Venture Capital / Growth Equity,42650000.0,USD
47316,Valar Velocity Holdings,12526.0,Valar Ventures,2019,Venture Capital / Growth Equity,22740000.0,USD
56319,1776 Bananas,16932.0,1776,2019,Venture Capital / Growth Equity,,
47177,Altos Ventures IV Liquidity Fund,10782.0,Altos Ventures,2019,Venture Capital / Growth Equity,434620000.0,USD
57116,Moxxie Ventures I,20426.0,Moxxie Ventures,2019,Venture Capital / Growth Equity,,
47166,Carnelian Energy Capital III,16953.0,Carnelian Energy Capital,2019,Venture Capital / Growth Equity,775000000.0,USD
47154,Susa Opportunities I,15789.0,Susa Ventures,2019,Venture Capital / Growth Equity,50000000.0,USD
38756,Ecosystem Integrity Fund III,14733.0,The Ecosystem Integrity Fund,2019,Venture Capital / Growth Equity,100400000.0,USD
47106,Pear Ventures Opportunities VIII,14504.0,Pear,2019,Venture Capital / Growth Equity,3000000.0,USD
47449,Varsity Healthcare Partners III,15370.0,Varsity Healthcare Partners,2019,Venture Capital / Growth Equity,424000000.0,USD
47107,MHS Capital Partners III,14931.0,MHS Capital,2019,Venture Capital / Growth Equity,,
47445,Felix Capital Next,16774.0,Felix Capital,2019,Venture Capital / Growth Equity,7000000.0,USD
47395,ONEVC Fund I,19954.0,ONEVC,2019,Venture Capital / Growth Equity,29840000.0,USD
47110,Belle Michigan Impact Fund,14825.0,Michbelles,2019,Venture Capital / Growth Equity,4500000.0,USD
47264,Panache Ventures Investment Fund,19927.0,Panache Ventures,2019,Venture Capital / Growth Equity,60500000.0,CAD
47394,Novalis LifeSciences Investments I,19953.0,Novalis LifeSciences,2019,Venture Capital / Growth Equity,85000000.0,USD
47252,Tribe Capital Fund I,19926.0,Tribe Capital,2019,Venture Capital / Growth Equity,391990.0,USD
56599,3Spoke Capital - WEW003-01,20205.0,3Spoke,2019,Venture Capital / Growth Equity,2090000.0,USD
47510,Gigafund 0.3,19974.0,Gigafund,2019,Venture Capital / Growth Equity,5000000.0,USD
55684,Providence Strategic Growth IV,21967.0,PSG,2019,Venture Capital / Growth Equity,2000000000.0,USD
59546,Innovation X Holdings Series 2019-5,19536.0,National Asset Management,2019,Venture Capital / Growth Equity,,
46985,Structure Duomo,14271.0,Structure Capital,2019,Venture Capital / Growth Equity,,
46899,Biologix Partners II,8639.0,InCube Ventures,2019,Venture Capital / Growth Equity,,
47066,DTCP Venture Fund II,1455.0,DTCP,2019,Venture Capital / Growth Equity,350000000.0,USD
47073,Cincinnati Cornerstone Investors BWV I,8670.0,CincyTech,2019,Venture Capital / Growth Equity,4640000.0,USD
47185,Innovation Growth Fund I,19911.0,Sony Ventures Corporation,2019,Venture Capital / Growth Equity,16000000000.0,JPY
47326,Link Ventures 2,19941.0,Link Ventures,2019,Venture Capital / Growth Equity,100000000.0,USD
47322,ZMC III,16941.0,Zelnick Media Capital,2019,Venture Capital / Growth Equity,775000000.0,USD
47188,Fabric Expansion Fund,19914.0,The Fabric,2019,Venture Capital / Growth Equity,4880000.0,USD
47317,Valor M33 IV,9120.0,Valor Equity Partners,2019,Venture Capital / Growth Equity,,
38911,First Star Venture Fund II,18296.0,First Star Ventures,2019,Venture Capital / Growth Equity,25000000.0,USD
47197,e.ventures US VI,7047.0,Headline,2019,Venture Capital / Growth Equity,225000000.0,USD
49500,Emerging Technologies Fund III,17461.0,Open Field Capital,2019,Venture Capital / Growth Equity,13240000.0,USD
56601,3Spoke Capital - FLX000-01,20205.0,3Spoke,2019,Venture Capital / Growth Equity,600000.0,USD
47203,NRD Opportunity Fund I,18041.0,NRD Capital,2019,Venture Capital / Growth Equity,69600000.0,USD
47227,Sands Capital Global Innovation Fund,17559.0,Sands Capital,2019,Venture Capital / Growth Equity,227960000.0,USD
47392,Play Ventures I,19952.0,Play Ventures,2019,Venture Capital / Growth Equity,40000000.0,USD
47184,Fifty Years Fund II,19910.0,Fifty Years,2019,Venture Capital / Growth Equity,50000000.0,USD
38940,XYZ Venture Capital Fund I,18305.0,XYZ Ventures,2019,Venture Capital / Growth Equity,,
46572,Clearsky Power & Technology Fund II,13613.0,ClearSky,2019,Venture Capital / Growth Equity,200060000.0,USD
38367,CAVU Venture Partners II,16915.0,CAVU Venture Partners,2019,Venture Capital / Growth Equity,,
46573,Jackson Square Ventures III,13379.0,Jackson Square Ventures,2019,Venture Capital / Growth Equity,191360000.0,USD
59128,New Ventures aS Solutions,20056.0,Scientia Ventures,2019,Venture Capital / Growth Equity,10660000.0,USD
55028,ENIAC Special Delta,13059.0,ENIAC Ventures,2019,Venture Capital / Growth Equity,1900000.0,USD
55029,Eniac Special Epsilon,13059.0,ENIAC Ventures,2019,Venture Capital / Growth Equity,1960000.0,USD
47817,Bessemer Venture Partners Century Fund,1079.0,Bessemer Venture Partners,2019,Venture Capital / Growth Equity,50000000.0,USD
46591,General Atlantic Investment Partners 2019,5471.0,General Atlantic,2019,Venture Capital / Growth Equity,2416000000.0,USD
47812,Cultivation Capital Tech Fund III,14303.0,Cultivation Capital,2019,Venture Capital / Growth Equity,74180000.0,USD
47807,G Squared IV,15834.0,G Squared,2019,Venture Capital / Growth Equity,341000000.0,USD
46596,MACI Molecule SPV,19788.0,Aqua Marine Partners,2019,Venture Capital / Growth Equity,8100000.0,USD
55081,Novo Tellus Fund I,21827.0,Novo Tellus,2019,Venture Capital / Growth Equity,25000000.0,USD
46597,IFP III,15628.0,IDEA Fund Partners,2019,Venture Capital / Growth Equity,24000000.0,USD
47803,EW Healthcare Partners Fund 2-A,6478.0,EW Healthcare Partners,2019,Venture Capital / Growth Equity,746330000.0,USD
46504,Andreessen Horowitz Fund VI,10858.0,Andreessen Horowitz,2019,Venture Capital / Growth Equity,750000000.0,USD
39365,BRV VI,7655.0,BlueRun Ventures,2019,Venture Capital / Growth Equity,130000000.0,USD
47369,Opportunity Zones Fund,19944.0,Harvest Returns,2019,Venture Capital / Growth Equity,,
46567,SixThirty Cyber Fund,19778.0,SixThirty,2019,Venture Capital / Growth Equity,3860000.0,USD
59193,Fifth Wall Ventures SPV XIII,17858.0,Fifth Wall,2019,Venture Capital / Growth Equity,2020000.0,USD
46603,Fifth Wall Ventures SPV XVI,17858.0,Fifth Wall,2019,Venture Capital / Growth Equity,5300000.0,USD
46532,TTCP Fund II,13421.0,TT Capital Partners,2019,Venture Capital / Growth Equity,209420000.0,USD
47125,Elephant Partners 2019 SPV,16906.0,Elephant,2019,Venture Capital / Growth Equity,131900000.0,USD
47831,INCE Capital Partners I,20048.0,INCE Capital,2019,Venture Capital / Growth Equity,351880000.0,USD
56893,Amasia CIV A,19371.0,Amasia,2019,Venture Capital / Growth Equity,828000.0,USD
56888,Act One Ventures II,22222.0,Act One Ventures,2019,Venture Capital / Growth Equity,23000000.0,USD
47365,Blue Delta Capital Fund II,16020.0,Blue Delta Capital Partners,2019,Venture Capital / Growth Equity,150000000.0,USD
47360,iSelect Innovation Fund I,19943.0,iSelect Fund,2019,Venture Capital / Growth Equity,86000000.0,USD
38931,ESO Venture Fund III,12887.0,ESO Fund,2019,Venture Capital / Growth Equity,100000000.0,USD
38767,RRE Leaders II,7424.0,RRE Ventures,2019,Venture Capital / Growth Equity,55000000.0,USD
47341,Vida Ventures II,19706.0,Vida Ventures,2019,Venture Capital / Growth Equity,600000000.0,USD
46626,Fika Ventures Fund II,17842.0,Fika Ventures,2019,Venture Capital / Growth Equity,76350000.0,USD
47138,Boldstart Opportunities I,13854.0,Boldstart Ventures,2019,Venture Capital / Growth Equity,44500000.0,USD
54987,Volta SPV NTR,21427.0,Volta Energy Technologies,2019,Venture Capital / Growth Equity,5000000.0,USD
54986,Volta SPV NSC,21427.0,Volta Energy Technologies,2019,Venture Capital / Growth Equity,9000000.0,USD
46853,SignalFire Fund III,16997.0,SignalFire,2019,Venture Capital / Growth Equity,200000000.0,USD
46869,Andreessen Horowitz LSV Fund I,10858.0,Andreessen Horowitz,2019,Venture Capital / Growth Equity,2400000000.0,USD
59289,RA Capital Nexus Fund,21457.0,RA Capital,2019,Venture Capital / Growth Equity,437100000.0,USD
47956,Bespoke A,20073.0,Bespoke Capital Partners,2019,Venture Capital / Growth Equity,12000000.0,USD
47162,Upfront Growth III,8361.0,Upfront Ventures,2019,Venture Capital / Growth Equity,,
47143,Renewal4,15386.0,Renewal Funds,2019,Venture Capital / Growth Equity,145000000.0,CAD
49638,Capital Factory Partners 2020,18352.0,Capital Factory,2020,Venture Capital / Growth Equity,260000.0,USD
49656,SeaChange Fund V,20476.0,SeaChange Fund,2020,Venture Capital / Growth Equity,5800000.0,USD
49660,Wipro Ventures Fund II,20479.0,Wipro Ventures,2020,Venture Capital / Growth Equity,150000000.0,USD
50369,Lightspeed SPV OB,6576.0,Lightspeed Venture Partners,2020,Venture Capital / Growth Equity,40130000.0,USD
49672,MVM Fund V,6851.0,MVM Life Science Partners,2020,Venture Capital / Growth Equity,325000000.0,USD
49722,Questa Capital Partners II,17703.0,Questa Capital,2020,Venture Capital / Growth Equity,348000000.0,USD
49639,10K Lakes Fund I,4152.0,SightLine Partners,2020,Venture Capital / Growth Equity,26000000.0,USD
49724,Battery Ventures XIII,6393.0,Battery Ventures,2020,Venture Capital / Growth Equity,1200000000.0,USD
50077,Avenir Growth Partners Fund II,20608.0,Avenir Growth Capital,2020,Venture Capital / Growth Equity,140000000.0,USD
50119,Genoa Opportunity SPV I,19759.0,Genoa Ventures,2020,Venture Capital / Growth Equity,2370000.0,USD
50493,Gigafund 0.5,19974.0,Gigafund,2020,Venture Capital / Growth Equity,14870000.0,USD
50414,Adams Street 2020 Direct Growth Equity Fund,6359.0,Adams Street Partners,2020,Venture Capital / Growth Equity,,
50348,BIP FINTOP Fund II,18351.0,Panoramic Ventures,2020,Venture Capital / Growth Equity,3850000.0,USD
50368,Lightspeed SPV II-B,6576.0,Lightspeed Venture Partners,2020,Venture Capital / Growth Equity,65000000.0,USD
49482,McCarthy Capital Fund VII,10774.0,McCarthy Capital,2020,Venture Capital / Growth Equity,535000000.0,USD
49472,Red & Blue Ventures II,20435.0,Red & Blue Ventures,2020,Venture Capital / Growth Equity,12500000.0,USD
50387,TIFIN Capital Partners Fund,20733.0,The TIFIN Group,2020,Venture Capital / Growth Equity,27000000.0,USD
50385,Wavecrest Growth Partners SPV,18511.0,Wavecrest Growth Partners,2020,Venture Capital / Growth Equity,4520000.0,USD
50483,Ampersand 2020,6372.0,Ampersand Capital Partners,2020,Venture Capital / Growth Equity,690000000.0,USD
49637,Idealabx1,20427.0,Idealab NY,2020,Venture Capital / Growth Equity,26510000.0,USD
50473,L Squared Capital Partners III,15969.0,L Squared Capital Partners,2020,Venture Capital / Growth Equity,505000000.0,USD
50467,Eclipse SPV IV,17707.0,Eclipse,2020,Venture Capital / Growth Equity,51450000.0,USD
50457,Kennet INPR SPV,6893.0,Kennet Partners,2020,Venture Capital / Growth Equity,5250000.0,USD
50453,Coatue Opportunity Fund I,16237.0,Coatue Management,2020,Venture Capital / Growth Equity,,
50380,Material Impact Fund II,20732.0,Material Impact,2020,Venture Capital / Growth Equity,200000000.0,USD
50452,Prime Movers Lab Fund II,19330.0,Prime Movers Lab,2020,Venture Capital / Growth Equity,245000000.0,USD
50429,Cota Opportunities VI,19483.0,Cota Capital,2020,Venture Capital / Growth Equity,3500000.0,USD
50402,8F Aquaculture Fund I,20739.0,8F Asset Management,2020,Venture Capital / Growth Equity,358000000.0,USD
50401,Caffeinated Capital Airtable SPV III,14250.0,Caffeinated Capital,2020,Venture Capital / Growth Equity,,
50400,Notation Capital III,16281.0,Notation Capital,2020,Venture Capital / Growth Equity,42000000.0,USD
50399,Zetta Venture Partners III,14789.0,Zetta Venture Partners,2020,Venture Capital / Growth Equity,180000000.0,USD
50484,Founders Fund Growth Principals Fund,8996.0,Founders Fund,2020,Venture Capital / Growth Equity,101540000.0,USD
50448,CoVenture - No1 Equity Investors,17763.0,CoVenture,2020,Venture Capital / Growth Equity,2550000.0,USD
50342,GreenSky Accelerator Fund III,16554.0,GreenSky Capital,2020,Venture Capital / Growth Equity,8500000.0,CAD
50055,Battery Investment Partners XIII,6393.0,Battery Ventures,2020,Venture Capital / Growth Equity,51280000.0,USD
49622,Tiger Global Private Investment Partners XII,7671.0,Tiger Global Management,2020,Venture Capital / Growth Equity,3750000000.0,USD
49973,Battery Ventures XIII Side Fund,6393.0,Battery Ventures,2020,Venture Capital / Growth Equity,800000000.0,USD
49948,Freestyle Capital Opportunity Fund III,12806.0,Freestyle Capital,2020,Venture Capital / Growth Equity,,
49947,Freestyle Capital Fund V,12806.0,Freestyle Capital,2020,Venture Capital / Growth Equity,,
49457,Founders Fund Growth,8996.0,Founders Fund,2020,Venture Capital / Growth Equity,1500000000.0,USD
49921,GB-VII Growth Fund Investment Limited Partnership,14058.0,Global Brain Corporation,2020,Venture Capital / Growth Equity,19850000000.0,JPY
49909,RVP III,18617.0,Rhapsody Venture Partners,2020,Venture Capital / Growth Equity,40660000.0,USD
49888,Greenoaks Capital Ms - Kubrick Series,17328.0,GreenOaks Capital Partners,2020,Venture Capital / Growth Equity,,
49874,AH Bio Fund III,10858.0,Andreessen Horowitz,2020,Venture Capital / Growth Equity,750000000.0,USD
49832,InvestEco Sustainable Food Fund III,10865.0,Investeco,2020,Venture Capital / Growth Equity,100000000.0,CAD
49802,Ribbit Capital VI,13212.0,Ribbit Capital,2020,Venture Capital / Growth Equity,,
49786,Portfolia Rising America Fund,20314.0,Portfolia,2020,Venture Capital / Growth Equity,5120000.0,USD
49438,Hadley Harbor Partners III,5220.0,Wellington Management Company,2020,Venture Capital / Growth Equity,1800000000.0,USD
50491,Springboard SPV II,19716.0,Springboard Growth Capital,2020,Venture Capital / Growth Equity,1120000.0,USD
49768,Sapphire Opportunity Fund II,5466.0,Sapphire Ventures,2020,Venture Capital / Growth Equity,150000000.0,USD
49746,Sovereign's Capital III,14702.0,Sovereign's Capital,2020,Venture Capital / Growth Equity,59000000.0,USD
49353,Expanding Capital II,18938.0,Expanding Capital,2020,Venture Capital / Growth Equity,22800000.0,USD
50037,Marcy Venture Partners Fund,19884.0,Marcy Venture Partners,2020,Venture Capital / Growth Equity,85000000.0,USD
50038,Eclipse SPV III,17707.0,Eclipse,2020,Venture Capital / Growth Equity,44350000.0,USD
50052,Advanced Technology Select Fund IX,6360.0,Advanced Technology Ventures,2020,Venture Capital / Growth Equity,12500000.0,USD
49611,Define Ventures Fund I,20470.0,Define Ventures,2020,Venture Capital / Growth Equity,87580000.0,USD
49610,MAYWIC Select Investments III,17903.0,Maywic Select Investments,2020,Venture Capital / Growth Equity,50000000.0,USD
49609,Fifth Wall Ventures SPV XIX,17858.0,Fifth Wall,2020,Venture Capital / Growth Equity,3460000.0,USD
49603,Sterling Road II,20466.0,Sterling Road,2020,Venture Capital / Growth Equity,6530000.0,USD
49595,GreenOaks Capital Opportunities Fund III,17328.0,GreenOaks Capital Partners,2020,Venture Capital / Growth Equity,,
49594,Bonfire Ventures II,18282.0,Bonfire Ventures,2020,Venture Capital / Growth Equity,100000000.0,USD
49585,Narya Capital Fund I,20460.0,Narya,2020,Venture Capital / Growth Equity,120000000.0,USD
49725,Album Ventures Hits I,15754.0,Album VC,2020,Venture Capital / Growth Equity,24200000.0,USD
49543,Northgate Growth Fund,7918.0,Northgate Capital,2020,Venture Capital / Growth Equity,24000000.0,USD
49534,Cantilever Investors Fund I,20446.0,Cantilever Investors,2020,Venture Capital / Growth Equity,1300000.0,USD
49617,HitecVision NSOF,7758.0,HitecVision,2020,Venture Capital / Growth Equity,658500000.0,USD
50091,Town Hall Ventures II,19147.0,Town Hall Ventures,2020,Venture Capital / Growth Equity,260000000.0,USD
49466,Trivest Discovery Fund,6718.0,Trivest Partners,2020,Venture Capital / Growth Equity,235000000.0,USD
49741,CL-C Ribbit Opportunity IV,13212.0,Ribbit Capital,2020,Venture Capital / Growth Equity,2500000.0,USD
50075,Global Blockchain Ventures Fund,20606.0,Global Blockchain Ventures,2020,Venture Capital / Growth Equity,3460000.0,USD
50074,M33 Growth II,18714.0,M33 Growth,2020,Venture Capital / Growth Equity,260000000.0,USD
49536,Tacit Capital Fund,20448.0,Tacit Capital,2020,Venture Capital / Growth Equity,51850000.0,USD
50492,Gigafund 0.4,19974.0,Gigafund,2020,Venture Capital / Growth Equity,17000000.0,USD
53914,K2 VC I,17779.0,K2VC,2020,Venture Capital / Growth Equity,64170000.0,USD
49290,Selva,20388.0,Selva Ventures,2020,Venture Capital / Growth Equity,9750000.0,USD
53183,MVP LS FUND CCXVIII,21421.0,MicroVentures,2020,Venture Capital / Growth Equity,45000.0,USD
53411,Clerisy Global Fund I,21554.0,Clerisy,2020,Venture Capital / Growth Equity,67340000.0,USD
48331,NaviMed Partners II,11880.0,NaviMed Capital,2020,Venture Capital / Growth Equity,165860000.0,USD
48423,Riot Ventures Opportunity V-II C1,18355.0,Riot Ventures,2020,Venture Capital / Growth Equity,8210000.0,USD
53640,BSV Fund VII,18368.0,Blossom Street Ventures,2020,Venture Capital / Growth Equity,4580000.0,USD
54057,Illuminate Ventures SPV I,11223.0,Illuminate Ventures,2020,Venture Capital / Growth Equity,1000000.0,USD
54051,Cibus Enterprise Fund,7771.0,ADM Capital,2020,Venture Capital / Growth Equity,65600000.0,USD
54032,Montreux Growth SPV III,8522.0,Montreux Growth Partners,2020,Venture Capital / Growth Equity,4500000.0,USD
54021,Rally Ventures Fund IV,12728.0,Rally Ventures,2020,Venture Capital / Growth Equity,256000000.0,USD
53982,Group 11 Fund IV,15895.0,Group 11,2020,Venture Capital / Growth Equity,135000000.0,USD
53955,LSVP TIPL-D SPV,6576.0,Lightspeed Venture Partners,2020,Venture Capital / Growth Equity,168500000.0,USD
53952,Zeev Ventures VII,18482.0,Zeev Ventures,2020,Venture Capital / Growth Equity,188250000.0,USD
53949,Cava Capital SPV XVI,20535.0,Cava Capital,2020,Venture Capital / Growth Equity,1900000.0,USD
53948,Avenir Growth Partners Fund III,20608.0,Avenir Growth Capital,2020,Venture Capital / Growth Equity,229800000.0,USD
53946,Vertex Ventures US SPV 1,21294.0,Vertex Ventures US,2020,Venture Capital / Growth Equity,38090000.0,USD
53242,BIP Capital Huddle Equity II,18351.0,Panoramic Ventures,2020,Venture Capital / Growth Equity,2140000.0,USD
53622,MassMutual Ventures III,21606.0,MassMutual Ventures,2020,Venture Capital / Growth Equity,100000000.0,USD
48489,Brighton Park Capital Fund I,20198.0,Brighton Park Capital,2020,Venture Capital / Growth Equity,1100000000.0,USD
48448,Point Nine Capital V,13646.0,Point Nine,2020,Venture Capital / Growth Equity,100000000.0,EUR
53480,CIG Direct Strategies III,18670.0,Capricorn Investment Group,2020,Venture Capital / Growth Equity,100000000.0,USD
49742,Concrete Ventures Fund I,20521.0,Concrete Ventures,2020,Venture Capital / Growth Equity,18000000.0,CAD
53479,New Mexico Recovery Fund,5212.0,Sun Mountain Capital,2020,Venture Capital / Growth Equity,100000000.0,USD
53475,NewView SCP SPV III,19344.0,NewView Capital,2020,Venture Capital / Growth Equity,28480000.0,USD
53472,Rainfall Ventures II,20058.0,Rainfall Ventures,2020,Venture Capital / Growth Equity,,
53469,Brick & Mortar Ventures SPV II,20017.0,Brick & Mortar Ventures,2020,Venture Capital / Growth Equity,1660000.0,USD
53455,JAZZ Human Performance Fund III,19370.0,Jazz Venture Partners,2020,Venture Capital / Growth Equity,,
53423,Amplify Partners IV,13574.0,Amplify Partners,2020,Venture Capital / Growth Equity,275000000.0,USD
53552,Scale Venture Partners VII,8191.0,Scale Venture Partners,2020,Venture Capital / Growth Equity,600000000.0,USD
53422,Amplify Partners Select Fund IV,13574.0,Amplify Partners,2020,Venture Capital / Growth Equity,100000000.0,USD
53408,Primetime Partners Fund I,21552.0,Primetime Partners,2020,Venture Capital / Growth Equity,50300000.0,USD
53375,TVM Life Science Innovation II,6696.0,TVM Capital Healthcare,2020,Venture Capital / Growth Equity,478000000.0,USD
53356,Addition Two,20971.0,Addition,2020,Venture Capital / Growth Equity,,
53348,Lightspeed SPV I-C,6576.0,Lightspeed Venture Partners,2020,Venture Capital / Growth Equity,57000000.0,USD
53346,Altimeter Growth Partners Fund V,14801.0,Altimeter Capital Management,2020,Venture Capital / Growth Equity,,
53286,Belveron Partners Fund VI Venture,4767.0,Belveron Partners,2020,Venture Capital / Growth Equity,125030000.0,USD
53945,Fifth Wall PRB SPV,17858.0,Fifth Wall,2020,Venture Capital / Growth Equity,2220000.0,USD
53913,Rivet Health SPV I,18032.0,Builders VC,2020,Venture Capital / Growth Equity,,
53879,Intuitive Ventures I,21649.0,Intuitive Ventures,2020,Venture Capital / Growth Equity,100000000.0,USD
50247,Lightspeed Venture Partners Select IV,6576.0,Lightspeed Venture Partners,2020,Venture Capital / Growth Equity,1830000000.0,USD
50334,Felicis Ventures VII,12671.0,Felicis Ventures,2020,Venture Capital / Growth Equity,510000000.0,USD
50240,Left Lane Capital Partners I,20637.0,Left Lane Capital,2020,Venture Capital / Growth Equity,630000000.0,USD
49311,Frazier Life Sciences X,6498.0,Frazier Healthcare Partners,2020,Venture Capital / Growth Equity,617000000.0,USD
49312,Transformation Capital Fund II,20392.0,Transformation Capital,2020,Venture Capital / Growth Equity,500000000.0,USD
50217,RTP Global III,12737.0,RTP Global,2020,Venture Capital / Growth Equity,650000000.0,USD
50189,Mayfield Select II,6585.0,Mayfield Fund,2020,Venture Capital / Growth Equity,275000000.0,USD
50188,Mayfield XVI,6585.0,Mayfield Fund,2020,Venture Capital / Growth Equity,475000000.0,USD
50183,Foundation Capital Leadership Fund II,6495.0,Foundation Capital,2020,Venture Capital / Growth Equity,,
50165,Spark Capital Growth Founders' Fund III,7700.0,Spark Capital,2020,Venture Capital / Growth Equity,9280000.0,USD
50164,Spark Capital Founders' Fund VI,7700.0,Spark Capital,2020,Venture Capital / Growth Equity,7140000.0,USD
50150,NextView Ventures II-B,12445.0,NextView Ventures,2020,Venture Capital / Growth Equity,3080000.0,USD
50137,Venture Core Fund IX,16825.0,50 South Capital,2020,Venture Capital / Growth Equity,126000000.0,USD
50237,Precursor Ventures III,16971.0,Precursor Ventures,2020,Venture Capital / Growth Equity,29580000.0,USD
50123,QED Fund VI,17898.0,QED Investors,2020,Venture Capital / Growth Equity,350000000.0,USD
50248,Lightspeed Venture Partners XIII,6576.0,Lightspeed Venture Partners,2020,Venture Capital / Growth Equity,890000000.0,USD
50256,Kleiner Perkins Caufield & Byers XIX,6562.0,Kleiner Perkins,2020,Venture Capital / Growth Equity,700000000.0,USD
50260,NewView HMS SPV,19344.0,NewView Capital,2020,Venture Capital / Growth Equity,40750000.0,USD
50262,Caffeinated Capital TrueAccord SPV III,14250.0,Caffeinated Capital,2020,Venture Capital / Growth Equity,,
53834,Greenoaks Capital MS LP - Amusement Mile II Series,17328.0,GreenOaks Capital Partners,2020,Venture Capital / Growth Equity,,
53832,Quid Capital Fund,21636.0,Troy Capital Partners,2020,Venture Capital / Growth Equity,321850000.0,USD
53827,Casdin Private Growth Equity Fund,21633.0,Casdin Capital,2020,Venture Capital / Growth Equity,179370000.0,USD
53797,Biospring Partners ABZ Fund II,20964.0,Biospring Partners,2020,Venture Capital / Growth Equity,,
48412,Palm Drive Capital III,18244.0,Palm Drive Capital,2020,Venture Capital / Growth Equity,62750000.0,USD
53671,1st Course Capital Fund 1,21617.0,1st Course Capital,2020,Venture Capital / Growth Equity,3610000.0,USD
53658,HOF Capital Growth Opportunity XIV,20986.0,HOF Capital,2020,Venture Capital / Growth Equity,9550000.0,USD
40447,Vox Health Fund,13389.0,Borealis Ventures,2020,Venture Capital / Growth Equity,12050000.0,USD
53923,BTV Fund,21662.0,Better Tomorrow Ventures,2020,Venture Capital / Growth Equity,75000000.0,USD
51839,CRV XVIII,6429.0,CRV,2020,Venture Capital / Growth Equity,600000000.0,USD
51835,Kain Hoimes,17123.0,Kain Capital,2020,Venture Capital / Growth Equity,2400000.0,USD
50313,Differential Venture Capital Fund I,20670.0,Differential Ventures,2020,Venture Capital / Growth Equity,19500000.0,USD
50312,Lead Edge Partners Opportunity XXVI,15336.0,Lead Edge Capital,2020,Venture Capital / Growth Equity,3810000.0,USD
50294,Fulcrum Global Capital Fund,20665.0,Fulcrum Global Capital,2020,Venture Capital / Growth Equity,36000000.0,USD
50273,Collab IV,13758.0,Collaborative Fund,2020,Venture Capital / Growth Equity,2000000.0,USD
50269,NewSpring Health Capital III,7659.0,NewSpring Capital,2020,Venture Capital / Growth Equity,89470000.0,USD
51844,Human Capital S2C,20983.0,Human Capital,2020,Venture Capital / Growth Equity,,
