,fund_id,fund_name,fm_id,strategy,sector,region,country,target_fund_size_amt,target_fund_size_currency,fund_size_amt,fund_currency,status,stage,vintage_year,open_date
5957,61024,KEEN II,17972,Venture Capital / Growth Equity,TMT,Western Europe,Netherlands,150000000.0,EUR,120000000.0,EUR,Currently Investing,1st Close,2021,2021-11
5958,61024,KEEN II,17972,Venture Capital / Growth Equity,TMT,Western Europe,Sweden,150000000.0,EUR,120000000.0,EUR,Currently Investing,1st Close,2021,2021-11
5959,61024,KEEN II,17972,Venture Capital / Growth Equity,TMT,Western Europe,United Kingdom,150000000.0,EUR,120000000.0,EUR,Currently Investing,1st Close,2021,2021-11
5960,61024,KEEN II,17972,Venture Capital / Growth Equity,TMT,North America,Germany,150000000.0,EUR,120000000.0,EUR,Currently Investing,1st Close,2021,2021-11
5961,61024,KEEN II,17972,Venture Capital / Growth Equity,TMT,North America,Netherlands,150000000.0,EUR,120000000.0,EUR,Currently Investing,1st Close,2021,2021-11
5962,61024,KEEN II,17972,Venture Capital / Growth Equity,TMT,North America,Sweden,150000000.0,EUR,120000000.0,EUR,Currently Investing,1st Close,2021,2021-11
5963,61024,KEEN II,17972,Venture Capital / Growth Equity,TMT,North America,United Kingdom,150000000.0,EUR,120000000.0,EUR,Currently Investing,1st Close,2021,2021-11
5964,61025,Legacy Knight Enhanced Liquidity Fund,22886,Venture Capital / Growth Equity,Diversified,North America,,,,17600000.0,USD,Currently Investing,1st Close,2021,2021-3
5965,61030,EP TFF,19322,Venture Capital / Growth Equity,Diversified,North America,,,,294550000.0,USD,Currently Investing,1st Close,2021,2021-3
5966,61030,EP TFF,19322,Venture Capital / Growth Equity,Diversified,Western Europe,,,,294550000.0,USD,Currently Investing,1st Close,2021,2021-3
5967,61030,EP TFF,19322,Venture Capital / Growth Equity,Diversified,Latin America,,,,294550000.0,USD,Currently Investing,1st Close,2021,2021-3
5968,61030,EP TFF,19322,Venture Capital / Growth Equity,Diversified,Central/Eastern Europe,,,,294550000.0,USD,Currently Investing,1st Close,2021,2021-3
5969,61030,EP TFF,19322,Venture Capital / Growth Equity,Diversified,Middle East/Africa,,,,294550000.0,USD,Currently Investing,1st Close,2021,2021-3
5970,61030,EP TFF,19322,Venture Capital / Growth Equity,Diversified,Asia-Pacific,,,,294550000.0,USD,Currently Investing,1st Close,2021,2021-3
5971,61032,NRC Private Credit Opportunities 2021,22890,Venture Capital / Growth Equity,Diversified,North America,,,,58650000.0,USD,Currently Investing,1st Close,2021,2021-4
5972,61034,Long Point Capital Fund IV,16372,Venture Capital / Growth Equity,Manufacturing,North America,,,,,,Launched,,2021,2021-12
5973,61034,Long Point Capital Fund IV,16372,Venture Capital / Growth Equity,Business Services,North America,,,,,,Launched,,2021,2021-12
5974,61034,Long Point Capital Fund IV,16372,Venture Capital / Growth Equity,Diversified,North America,,,,,,Launched,,2021,2021-12
5975,61035,Bain Capital Credit CLO Management II,6389,Mezzanine / Debt,Diversified,North America,,,,371030000.0,USD,Currently Investing,1st Close,2021,2021-12
5976,61036,NRC Private Equity Opportunities 2021,22890,Venture Capital / Growth Equity,Diversified,North America,,,,67800000.0,USD,Currently Investing,1st Close,2021,2021-4
5977,61037,Fifth Wall Late-Stage Climate Technology Fund,17858,Venture Capital / Growth Equity,Clean Tech / Renewable,North America,,,,,,Launched,,2021,2021-12
5978,61044,Kinzie Fund II,19896,Fund of Funds / Co-Investment,Consumer Goods,North America,United States,,,,,Launched,,2021,2021-11
5979,61044,Kinzie Fund II,19896,Fund of Funds / Co-Investment,Manufacturing,North America,United States,,,,,Launched,,2021,2021-11
5980,61044,Kinzie Fund II,19896,Fund of Funds / Co-Investment,Business Services,North America,United States,,,,,Launched,,2021,2021-11
5981,61057,Climate Technology Fund,7068,Venture Capital / Growth Equity,Clean Tech / Renewable,Western Europe,,,,,,Launched,,2022,2022-1
5982,61057,Climate Technology Fund,7068,Venture Capital / Growth Equity,Clean Tech / Renewable,North America,,,,,,Launched,,2022,2022-1
5983,61057,Climate Technology Fund,7068,Venture Capital / Growth Equity,TMT,Western Europe,,,,,,Launched,,2022,2022-1
5984,61057,Climate Technology Fund,7068,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2022,2022-1
5985,61058,Blackstone Capital Partners IX,5611,Buyout / Corporate Private Equity,Diversified,Middle East/Africa,,,,,,Launched,,2022,2022-1
5986,61058,Blackstone Capital Partners IX,5611,Buyout / Corporate Private Equity,Diversified,Latin America,,,,,,Launched,,2022,2022-1
5987,61058,Blackstone Capital Partners IX,5611,Buyout / Corporate Private Equity,Diversified,Central/Eastern Europe,,,,,,Launched,,2022,2022-1
5988,61058,Blackstone Capital Partners IX,5611,Buyout / Corporate Private Equity,Diversified,Asia-Pacific,,,,,,Launched,,2022,2022-1
5989,61058,Blackstone Capital Partners IX,5611,Buyout / Corporate Private Equity,Diversified,North America,,,,,,Launched,,2022,2022-1
5990,61058,Blackstone Capital Partners IX,5611,Buyout / Corporate Private Equity,Diversified,Western Europe,,,,,,Launched,,2022,2022-1
5991,61059,Brookfield Capital Partners VI,5903,Venture Capital / Growth Equity,Diversified,Western Europe,,12500000000.0,USD,,,Launched,,2022,2022-1
5992,61059,Brookfield Capital Partners VI,5903,Venture Capital / Growth Equity,Diversified,North America,,12500000000.0,USD,,,Launched,,2022,2022-1
5993,61059,Brookfield Capital Partners VI,5903,Venture Capital / Growth Equity,Diversified,Asia-Pacific,,12500000000.0,USD,,,Launched,,2022,2022-1
5994,61059,Brookfield Capital Partners VI,5903,Venture Capital / Growth Equity,Diversified,Central/Eastern Europe,,12500000000.0,USD,,,Launched,,2022,2022-1
5995,61060,Harvest Growth Capital IV,22895,Venture Capital / Growth Equity,TMT,North America,,150000000.0,USD,15000000.0,USD,Currently Investing,1st Close,2022,2022-1
5996,61061,Nordic Capital XI,6615,Buyout / Corporate Private Equity,Business Services,Central/Eastern Europe,,,,,,Launched,,2022,2022-1
5997,61061,Nordic Capital XI,6615,Buyout / Corporate Private Equity,Business Services,Middle East/Africa,,,,,,Launched,,2022,2022-1
5998,61061,Nordic Capital XI,6615,Buyout / Corporate Private Equity,Business Services,Asia-Pacific,,,,,,Launched,,2022,2022-1
5999,61061,Nordic Capital XI,6615,Buyout / Corporate Private Equity,Business Services,North America,,,,,,Launched,,2022,2022-1
6000,61061,Nordic Capital XI,6615,Buyout / Corporate Private Equity,Business Services,Western Europe,,,,,,Launched,,2022,2022-1
6001,61061,Nordic Capital XI,6615,Buyout / Corporate Private Equity,TMT,Central/Eastern Europe,,,,,,Launched,,2022,2022-1
6002,61061,Nordic Capital XI,6615,Buyout / Corporate Private Equity,TMT,Middle East/Africa,,,,,,Launched,,2022,2022-1
6003,61061,Nordic Capital XI,6615,Buyout / Corporate Private Equity,TMT,Asia-Pacific,,,,,,Launched,,2022,2022-1
6004,61061,Nordic Capital XI,6615,Buyout / Corporate Private Equity,TMT,North America,,,,,,Launched,,2022,2022-1
6005,61061,Nordic Capital XI,6615,Buyout / Corporate Private Equity,TMT,Western Europe,,,,,,Launched,,2022,2022-1
6006,61061,Nordic Capital XI,6615,Buyout / Corporate Private Equity,Diversified,Central/Eastern Europe,,,,,,Launched,,2022,2022-1
6007,61061,Nordic Capital XI,6615,Buyout / Corporate Private Equity,Diversified,Middle East/Africa,,,,,,Launched,,2022,2022-1
6008,61061,Nordic Capital XI,6615,Buyout / Corporate Private Equity,Diversified,Asia-Pacific,,,,,,Launched,,2022,2022-1
6009,61061,Nordic Capital XI,6615,Buyout / Corporate Private Equity,Diversified,North America,,,,,,Launched,,2022,2022-1
6010,61061,Nordic Capital XI,6615,Buyout / Corporate Private Equity,Diversified,Western Europe,,,,,,Launched,,2022,2022-1
6011,61063,Active Capital Fund Extension,18664,Venture Capital / Growth Equity,Business Services,North America,,25000000.0,USD,11050000.0,USD,Currently Investing,1st Close,2022,2022-2
6012,61063,Active Capital Fund Extension,18664,Venture Capital / Growth Equity,TMT,North America,,25000000.0,USD,11050000.0,USD,Currently Investing,1st Close,2022,2022-2
6013,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Financial Services,Central/Eastern Europe,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6014,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Financial Services,Middle East/Africa,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6015,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Financial Services,North America,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6016,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Financial Services,Asia-Pacific,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6017,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Financial Services,Western Europe,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6018,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Healthcare,Central/Eastern Europe,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6019,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Healthcare,Middle East/Africa,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6020,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Healthcare,North America,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6021,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Healthcare,Asia-Pacific,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6022,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Healthcare,Western Europe,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6023,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Retail,Central/Eastern Europe,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6024,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Retail,Middle East/Africa,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6025,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Retail,North America,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6026,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Retail,Asia-Pacific,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6027,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Retail,Western Europe,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6028,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Business Services,Central/Eastern Europe,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6029,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Business Services,Middle East/Africa,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6030,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Business Services,North America,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6031,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Business Services,Asia-Pacific,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6032,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Business Services,Western Europe,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6033,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,TMT,Central/Eastern Europe,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6034,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,TMT,Middle East/Africa,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6035,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,TMT,North America,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6036,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,TMT,Asia-Pacific,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6037,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,TMT,Western Europe,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6038,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Diversified,Central/Eastern Europe,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6039,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Diversified,Middle East/Africa,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6040,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Diversified,North America,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6041,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Diversified,Asia-Pacific,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6042,61064,TPG Partners IX,6701,Buyout / Corporate Private Equity,Diversified,Western Europe,United Kingdom,18500000000.0,USD,,,Launched,,2022,2022-1
6043,61065,Ocean Avenue Fund V,13880,Fund of Funds / Co-Investment,Diversified,North America,,550000000.0,USD,,,Launched,,2022,2022-1
6044,61066,WCAS XIV,5592,Buyout / Corporate Private Equity,Financial Services,North America,,5000000000.0,USD,,,Launched,,2022,2022-1
6045,61066,WCAS XIV,5592,Buyout / Corporate Private Equity,Healthcare,North America,,5000000000.0,USD,,,Launched,,2022,2022-1
6046,61066,WCAS XIV,5592,Buyout / Corporate Private Equity,Business Services,North America,,5000000000.0,USD,,,Launched,,2022,2022-1
6047,61066,WCAS XIV,5592,Buyout / Corporate Private Equity,TMT,North America,,5000000000.0,USD,,,Launched,,2022,2022-1
6048,61068,Wind Point Partners X,6745,Buyout / Corporate Private Equity,Financial Services,North America,,1700000000.0,USD,100000000.0,USD,Launched,,2022,2022-1
6049,61068,Wind Point Partners X,6745,Buyout / Corporate Private Equity,Consumer Goods,North America,,1700000000.0,USD,100000000.0,USD,Launched,,2022,2022-1
6050,61068,Wind Point Partners X,6745,Buyout / Corporate Private Equity,Industrials,North America,,1700000000.0,USD,100000000.0,USD,Launched,,2022,2022-1
6051,61068,Wind Point Partners X,6745,Buyout / Corporate Private Equity,Business Services,North America,,1700000000.0,USD,100000000.0,USD,Launched,,2022,2022-1
6052,61069,Oaktree Special Situations Fund III,5588,Mezzanine / Debt,Diversified,North America,,3000000000.0,USD,200000000.0,USD,Launched,,2022,2022-1
6053,61070,Industry Ventures Tech Buyout II,2333,Fund of Funds / Co-Investment,TMT,North America,,400000000.0,USD,,,Launched,,2022,2022-1
6054,61072,HarbourVest 2022 Global Fund,6523,Fund of Funds / Co-Investment,Diversified,Asia-Pacific,,,,,,Launched,,2021,2021-12
6055,61072,HarbourVest 2022 Global Fund,6523,Fund of Funds / Co-Investment,Diversified,Latin America,,,,,,Launched,,2021,2021-12
6056,61072,HarbourVest 2022 Global Fund,6523,Fund of Funds / Co-Investment,Diversified,North America,,,,,,Launched,,2021,2021-12
6057,61072,HarbourVest 2022 Global Fund,6523,Fund of Funds / Co-Investment,Diversified,Central/Eastern Europe,,,,,,Launched,,2021,2021-12
6058,61072,HarbourVest 2022 Global Fund,6523,Fund of Funds / Co-Investment,Diversified,Middle East/Africa,,,,,,Launched,,2021,2021-12
6059,61072,HarbourVest 2022 Global Fund,6523,Fund of Funds / Co-Investment,Diversified,Western Europe,,,,,,Launched,,2021,2021-12
6060,61073,Värde Fund XIV,8397,Mezzanine / Debt,Diversified,North America,,2000000000.0,USD,,,Launched,,2022,2022-1
6061,61073,Värde Fund XIV,8397,Mezzanine / Debt,Diversified,Western Europe,,2000000000.0,USD,,,Launched,,2022,2022-1
6062,61073,Värde Fund XIV,8397,Mezzanine / Debt,Diversified,Middle East/Africa,,2000000000.0,USD,,,Launched,,2022,2022-1
6063,61073,Värde Fund XIV,8397,Mezzanine / Debt,Diversified,Asia-Pacific,,2000000000.0,USD,,,Launched,,2022,2022-1
6064,61074,Grey Street Ventures II,22896,Venture Capital / Growth Equity,Diversified,North America,,,,351500000.0,USD,Currently Investing,1st Close,2021,2021-12
6065,61078,iCapital Global Special Situations Access Fund,20104,Buyout / Corporate Private Equity,Diversified,Asia-Pacific,,,,,,Launched,,2021,2021-12
6066,61078,iCapital Global Special Situations Access Fund,20104,Buyout / Corporate Private Equity,Diversified,North America,,,,,,Launched,,2021,2021-12
6067,61086,Crypto Seed Fund,21056,Venture Capital / Growth Equity,TMT,North America,,200000000.0,USD,,,Launched,,2022,2022-2
6068,61091,Vertical Venture Partners III,15487,Venture Capital / Growth Equity,Financial Services,North America,,80000000.0,USD,,,Launched,,2021,2021-6
6069,61091,Vertical Venture Partners III,15487,Venture Capital / Growth Equity,Retail,North America,,80000000.0,USD,,,Launched,,2021,2021-6
6070,61091,Vertical Venture Partners III,15487,Venture Capital / Growth Equity,TMT,North America,,80000000.0,USD,,,Launched,,2021,2021-6
6071,61091,Vertical Venture Partners III,15487,Venture Capital / Growth Equity,Transport,North America,,80000000.0,USD,,,Launched,,2021,2021-6
6072,61093,Search Fund Partners 8,18433,Venture Capital / Growth Equity,Business Services,North America,,40000000.0,USD,38730000.0,USD,Currently Investing,1st Close,2021,2020-0
6073,61093,Search Fund Partners 8,18433,Venture Capital / Growth Equity,TMT,North America,,40000000.0,USD,38730000.0,USD,Currently Investing,1st Close,2021,2020-0
6074,61097,BlackRock Growth Equity Fund,867,Fund of Funds / Co-Investment,Diversified,North America,,,,22000000.0,USD,Currently Investing,1st Close,2021,2021-12
6075,61100,FFL Individual Partners V,7236,Buyout / Corporate Private Equity,Diversified,North America,,,,78700000.0,USD,Currently Investing,1st Close,2020,2020-12
6076,61101,FFL Parallel Fund V,7236,Buyout / Corporate Private Equity,Diversified,North America,,,,123450000.0,USD,Currently Investing,1st Close,2020,2020-12
6077,61102,Seaport Global Asset Management SPV,22897,Venture Capital / Growth Equity,Diversified,North America,,,,26340000.0,USD,Currently Investing,1st Close,2020,2020-12
6078,61103,"EPQ LLC, DC VI",17546,Buyout / Corporate Private Equity,TMT,North America,,,,,,Launched,,2022,2022-2
6079,61104,Anthemis Venture II US Feeder Fund,17109,Venture Capital / Growth Equity,Financial Services,Central/Eastern Europe,,,,21400000.0,USD,Currently Investing,1st Close,2020,2020-12
6080,61104,Anthemis Venture II US Feeder Fund,17109,Venture Capital / Growth Equity,Financial Services,North America,,,,21400000.0,USD,Currently Investing,1st Close,2020,2020-12
6081,61104,Anthemis Venture II US Feeder Fund,17109,Venture Capital / Growth Equity,Financial Services,Western Europe,,,,21400000.0,USD,Currently Investing,1st Close,2020,2020-12
6082,61104,Anthemis Venture II US Feeder Fund,17109,Venture Capital / Growth Equity,TMT,Central/Eastern Europe,,,,21400000.0,USD,Currently Investing,1st Close,2020,2020-12
6083,61104,Anthemis Venture II US Feeder Fund,17109,Venture Capital / Growth Equity,TMT,North America,,,,21400000.0,USD,Currently Investing,1st Close,2020,2020-12
6084,61104,Anthemis Venture II US Feeder Fund,17109,Venture Capital / Growth Equity,TMT,Western Europe,,,,21400000.0,USD,Currently Investing,1st Close,2020,2020-12
6085,61115,Nanban Ventures Abundance Fund,22903,Venture Capital / Growth Equity,TMT,Asia-Pacific,,100000000.0,USD,4150000.0,USD,Currently Investing,1st Close,2021,2021-12
6086,61115,Nanban Ventures Abundance Fund,22903,Venture Capital / Growth Equity,TMT,North America,,100000000.0,USD,4150000.0,USD,Currently Investing,1st Close,2021,2021-12
6087,61119,Race Capital II,19601,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2022,2022-2
6088,61120,SV Tech Fund II,20109,Venture Capital / Growth Equity,TMT,North America,,100000000.0,USD,48100000.0,USD,Currently Investing,1st Close,2021,2021-9
6089,61121,Pyka PML SPV 1,19330,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2022,2022-2
6090,61122,SR One Co-Invest VIII,1719,Fund of Funds / Co-Investment,Biotech / Life Science,North America,,,,,,Launched,,2021,2021-12
6091,61122,SR One Co-Invest VIII,1719,Fund of Funds / Co-Investment,TMT,North America,,,,,,Launched,,2021,2021-12
6092,61123,Slow DAO 1,16726,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2021,2021-12
6093,61124,Ten Coves KCPL Holdings,21739,Venture Capital / Growth Equity,Financial Services,North America,,,,5000000.0,USD,Currently Investing,1st Close,2022,2022-2
6094,61124,Ten Coves KCPL Holdings,21739,Venture Capital / Growth Equity,TMT,North America,,,,5000000.0,USD,Currently Investing,1st Close,2022,2022-2
6095,61125,Korify Capital Co-Investment Series 1,22739,Venture Capital / Growth Equity,TMT,Middle East/Africa,,,,,,Launched,,2021,2021-12
6096,61125,Korify Capital Co-Investment Series 1,22739,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2021,2021-12
6097,61125,Korify Capital Co-Investment Series 1,22739,Venture Capital / Growth Equity,TMT,Western Europe,,,,,,Launched,,2021,2021-12
6098,61126,Cofounders Capital Fund III,19714,Venture Capital / Growth Equity,TMT,North America,,50000000.0,USD,23580000.0,USD,Currently Investing,1st Close,2022,2022-2
6099,61129,Korify Capital Co-Investment Feeder Fund 1,22739,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2021,2021-12
6100,61129,Korify Capital Co-Investment Feeder Fund 1,22739,Venture Capital / Growth Equity,TMT,Western Europe,,,,,,Launched,,2021,2021-12
6101,61129,Korify Capital Co-Investment Feeder Fund 1,22739,Venture Capital / Growth Equity,TMT,Middle East/Africa,,,,,,Launched,,2021,2021-12
6102,61132,MVP LS FUND CCCLIII,21421,Venture Capital / Growth Equity,Diversified,North America,,2000000.0,USD,,,Launched,,2021,2021-12
6103,61134,Coliseum Capital Co-Invest III,22905,Venture Capital / Growth Equity,Diversified,North America,,,,120200000.0,USD,Currently Investing,1st Close,2020,2020-3
6104,61138,Courtside Ventures III,17273,Venture Capital / Growth Equity,TMT,North America,United States,100000000.0,USD,,,Launched,,2021,2021-11
6105,61141,Lynett Capital Partners III,18298,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2021,2021-7
6106,61142,Lynett Capital Partners SPV ABL,18298,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2020,2020-3
6107,61143,Lynett Capital Partners SPV ABL II,18298,Venture Capital / Growth Equity,TMT,North America,,,,5870000.0,USD,Currently Investing,1st Close,2020,2020-12
6108,61144,Lynett Capital Partners SPV ABL III,18298,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2021,2021-3
6109,61145,Lynett Capital Partners SPV ABL IV,18298,Venture Capital / Growth Equity,TMT,North America,,,,7350000.0,USD,Currently Investing,1st Close,2021,2021-10
6110,61146,Lynett Capital Partners SPV SW,18298,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2022,2022-2
6111,61147,OHA Strategic Credit Fund III,12574,Mezzanine / Debt,Diversified,Central/Eastern Europe,,,,,,Launched,,2022,2022-1
6112,61147,OHA Strategic Credit Fund III,12574,Mezzanine / Debt,Diversified,North America,,,,,,Launched,,2022,2022-1
6113,61147,OHA Strategic Credit Fund III,12574,Mezzanine / Debt,Diversified,Western Europe,,,,,,Launched,,2022,2022-1
6114,61148,ROBO Global Venture Fund,22906,Venture Capital / Growth Equity,Healthcare,North America,,,,,,Launched,,2022,2022-3
6115,61148,ROBO Global Venture Fund,22906,Venture Capital / Growth Equity,TMT,North America,,,,,,Launched,,2022,2022-3
6116,61149,White Oak Impact Fund,16014,Mezzanine / Debt,Diversified,North America,,,,190000000.0,USD,Currently Investing,1st Close,2020,2020-6
6117,61152,Condor Co-Invest,6639,Fund of Funds / Co-Investment,Diversified,North America,,,,118900000.0,USD,Currently Investing,1st Close,2021,2021-12
6118,61152,Condor Co-Invest,6639,Fund of Funds / Co-Investment,Diversified,Western Europe,,,,118900000.0,USD,Currently Investing,1st Close,2021,2021-12
6119,61155,HCP AH Crypto 2022 Investors,1740,Fund of Funds / Co-Investment,Financial Services,North America,,,,,,Launched,,2022,2022-2
6120,61155,HCP AH Crypto 2022 Investors,1740,Fund of Funds / Co-Investment,TMT,North America,,,,,,Launched,,2022,2022-2
6121,61157,ICP II W1,22908,Venture Capital / Growth Equity,TMT,Middle East/Africa,,,,18320000.0,USD,Currently Investing,1st Close,2021,2021-12
6122,61157,ICP II W1,22908,Venture Capital / Growth Equity,TMT,North America,,,,18320000.0,USD,Currently Investing,1st Close,2021,2021-12
6123,61158,Oaktree Debt Acquisition Fund,5588,Mezzanine / Debt,Diversified,North America,,,,,,Launched,,2021,2021-12
6124,61159,Coalition POW,22909,Venture Capital / Growth Equity,Diversified,North America,,,,,,Launched,,2022,2022-2
6125,61160,St. Cloud Capital Partners IV SBIC,8295,Mezzanine / Debt,Diversified,North America,,100000000.0,USD,24350000.0,USD,Currently Investing,1st Close,2022,2022-2
6126,61173,Better Ventures Fund IV,17872,Venture Capital / Growth Equity,Biotech / Life Science,North America,United States,60000000.0,USD,,,Launched,,2022,2022-2
6127,61173,Better Ventures Fund IV,17872,Venture Capital / Growth Equity,TMT,North America,United States,60000000.0,USD,,,Launched,,2022,2022-2
6128,61177,MDCP Co-Investors (Tango),6581,Fund of Funds / Co-Investment,Diversified,North America,,,,,,Launched,,2021,2021-12
6129,61178,Clearview Capital Mezzanine Fund II,8559,Mezzanine / Debt,Consumer Goods,North America,,175000000.0,USD,,,Launched,,2022,2022-2
6130,61178,Clearview Capital Mezzanine Fund II,8559,Mezzanine / Debt,Healthcare,North America,,175000000.0,USD,,,Launched,,2022,2022-2
6131,61178,Clearview Capital Mezzanine Fund II,8559,Mezzanine / Debt,Manufacturing,North America,,175000000.0,USD,,,Launched,,2022,2022-2
6132,61178,Clearview Capital Mezzanine Fund II,8559,Mezzanine / Debt,Business Services,North America,,175000000.0,USD,,,Launched,,2022,2022-2
6133,61178,Clearview Capital Mezzanine Fund II,8559,Mezzanine / Debt,Transport,North America,,175000000.0,USD,,,Launched,,2022,2022-2
6134,61178,Clearview Capital Mezzanine Fund II,8559,Mezzanine / Debt,Other,North America,,175000000.0,USD,,,Launched,,2022,2022-2
6135,61180,CAZ DFG Diversified Fund,9345,Buyout / Corporate Private Equity,Diversified,North America,,,,2880000.0,USD,Currently Investing,1st Close,2021,2021-12
6136,61181,Boost VC Crypto 1,16198,Venture Capital / Growth Equity,Financial Services,North America,,,,14500000.0,USD,Currently Investing,1st Close,2022,2022-2
6137,61181,Boost VC Crypto 1,16198,Venture Capital / Growth Equity,TMT,North America,,,,14500000.0,USD,Currently Investing,1st Close,2022,2022-2
6138,61183,ID FUNDS II,21431,Buyout / Corporate Private Equity,TMT,North America,,10000000.0,USD,,,Launched,,2022,2022-2
6139,61184,Ottawa Avenue EA Investors VI,22910,Venture Capital / Growth Equity,Diversified,North America,,,,,,Launched,,2022,2022-2
6140,61185,Ottawa Avenue EA Fund VI,22910,Venture Capital / Growth Equity,Diversified,North America,,,,,,Launched,,2022,2022-2
6141,61187,Compass Group Fund II,22912,Venture Capital / Growth Equity,Clean Tech / Renewable,North America,,200000000.0,USD,123890000.0,USD,Currently Investing,1st Close,2022,2022-2
6142,61187,Compass Group Fund II,22912,Venture Capital / Growth Equity,Healthcare,North America,,200000000.0,USD,123890000.0,USD,Currently Investing,1st Close,2022,2022-2
6143,61187,Compass Group Fund II,22912,Venture Capital / Growth Equity,TMT,North America,,200000000.0,USD,123890000.0,USD,Currently Investing,1st Close,2022,2022-2
6144,61187,Compass Group Fund II,22912,Venture Capital / Growth Equity,Transport,North America,,200000000.0,USD,123890000.0,USD,Currently Investing,1st Close,2022,2022-2
6145,61187,Compass Group Fund II,22912,Venture Capital / Growth Equity,Other,North America,,200000000.0,USD,123890000.0,USD,Currently Investing,1st Close,2022,2022-2
6146,61188,Carlyle Direct Alternative Opportunities Fund II,5579,Buyout / Corporate Private Equity,Diversified,North America,,,,,,Launched,,2021,2021-12
6147,61190,Harlan Special Opportunities Fund V,12669,Venture Capital / Growth Equity,Diversified,North America,,,,44400000.0,USD,Currently Investing,1st Close,2022,2022-2
