ID,Name,FundManager,FundManagerID,Strategy,Region,Sector,VintageYear,YearOpened,MonthsOpened,TargetSize,Currency
58872,Iron Edge Global Technology Fund,Iron Edge VC,19987,Venture Capital / Growth Equity,North America,TMT,2021,2021,3,,
58873,ROC SPV XIV,ATW Partners,18477,Venture Capital / Growth Equity,North America / Latin America,TMT,2021,2021,8,,
58874,SER Efficiency Fund I,SER Capital,20966,Buyout / Corporate Private Equity,North America,Clean Tech / Renewable / Natural Resources,2021,2021,7,,
58880,Rembrandt Partners V,Rembrandt Venture Partners,10821,Venture Capital / Growth Equity,North America,TMT,2021,2021,8,50000000.0,USD
58882,Altas Partners Holdings III,Altas Partners,16709,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,0,5000000000.0,USD
58886,Augment Ventures Fund III,Augment Ventures,17899,Venture Capital / Growth Equity,North America,TMT,2021,2021,8,75000000.0,USD
58887,Walden Catalyst Ventures AI,Walden International,6737,Venture Capital / Growth Equity,North America,TMT,2021,2021,8,30000000.0,USD
58892,Glean Tech Fund III,Glean Capital,18250,Venture Capital / Growth Equity,North America,TMT,2021,2021,7,250000000.0,USD
58893,EV URB SPV,Energize Ventures,19158,Venture Capital / Growth Equity,North America,TMT,2021,2021,7,,
58899,GT Private Equity X,Gerber Taylor,10920,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,4,200000000.0,USD
58900,Strong Ventures IV,Strong Ventures,14462,Venture Capital / Growth Equity,North America / Asia-Pacific,TMT,2021,2021,7,60000000.0,USD
58902,Headlands Asset Management Fund III K,Headlands Asset Management,18175,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,7,,
58903,Fall Line Altitude Fund,Fall Line Capital,15168,Venture Capital / Growth Equity,North America,TMT / Agribusiness,2021,2021,7,150000000.0,USD
58904,B Capital Healthcare I,B Capital Group,17618,Venture Capital / Growth Equity,North America,Healthcare,2021,2021,7,,
58907,Gemspring Growth Solutions I,Gemspring Capital,17861,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,9,455000000.0,USD
58911,Recurring Capital Fund III,Recurring Capital Partners,19799,Mezzanine / Debt,North America,TMT,2021,2021,7,,
58913,Torch Select Opportunity I,Torch Capital,20911,Venture Capital / Growth Equity,North America,Consumer Goods,2021,2021,7,75000000.0,USD
58914,Maranon Senior Credit Strategies X,Maranon Capital,8523,Mezzanine / Debt,North America,Diversified,2021,2021,9,100000000.0,USD
58915,Ethos Capital Investments,Ethos Capital,12164,Venture Capital / Growth Equity,North America,Diversified,2021,2021,9,750000000.0,USD
58917,ManchesterStory Discovery Fund II,ManchesterStory Group,18223,Venture Capital / Growth Equity,North America,Financial Services / Healthcare / TMT,2021,2021,9,,
58920,Kennedy Lewis Capital Partners III,Kennedy Lewis Investment Management,19065,Mezzanine / Debt,North America,Biotech / Life Science / Energy / Oil & Gas / TMT,2021,2021,9,3500000000.0,USD
58921,Tokio Marine Future Insurance Fund I,World Innovation Lab,15022,Venture Capital / Growth Equity,Asia-Pacific / North America,TMT,2021,2021,9,42000000.0,USD
58922,Shenkman Multi-Asset Credit Fund,Shenkman Capital Management,19643,Mezzanine / Debt,North America,Diversified,2021,2021,9,,
58923,Invesco CLO Equity Fund IV,Invesco Private Capital,6550,Mezzanine / Debt,North America,Diversified,2021,2021,8,350510000.0,USD
58937,Franklin Park Corporate Finance Access Fund II,Franklin Park,1722,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,0,,
58938,Franklin Park Venture Fund XIV,Franklin Park,1722,Venture Capital / Growth Equity,North America,Diversified,2021,2021,1,,
58946,Braemont Partners I,Braemont Capital,22518,Venture Capital / Growth Equity,North America,Business Services / TMT,2021,2021,9,500000000.0,USD
59004,High Alpha Studio III,High Alpha,16828,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,150000000.0,USD
59005,Simone CRF No. I Private Equity Fund,Simone Investment Managers,13541,Mezzanine / Debt,North America / Asia-Pacific / Western Europe / Central/Eastern Europe / Latin America / Middle East/Africa,Diversified,2019,2019,0,,
59006,Simone PTF No.1 Private Equity Fund,Simone Investment Managers,13541,Buyout / Corporate Private Equity,Central/Eastern Europe / Western Europe / Middle East/Africa / North America / Latin America / Asia-Pacific,Consumer Goods / TMT,2019,2019,0,,
59007,HGI-Simone No.1 Impact Fund,Simone Investment Managers,13541,Mezzanine / Debt,Middle East/Africa / Asia-Pacific / Western Europe / Latin America / Central/Eastern Europe / North America,Healthcare,2019,2019,0,,
59024,Chatham Asset Private Debt & Strategic Capital Fund III,Chatham Asset Management,22527,Mezzanine / Debt,North America,Diversified,2020,2020,8,,
59027,Portfolia Food & AgTech Fund,Portfolia,20314,Venture Capital / Growth Equity,North America,TMT / Other / Agribusiness,2021,2021,8,5000000.0,USD
59040,MTP Climate Infrastructure Fund,Magnetar Capital,13489,Venture Capital / Growth Equity,North America,Clean Tech / Renewable,2021,2021,5,1500000000.0,USD
59057,Francisco Partners VII,Francisco Partners,6497,Buyout / Corporate Private Equity,Central/Eastern Europe / North America / Western Europe,TMT,2021,2021,10,12000000000.0,USD
59058,Bettor Capital I,Bettor Capital,22530,Venture Capital / Growth Equity,North America,TMT,2021,2021,9,120000000.0,USD
59059,Bison Capital Partners VI,Bison Capital Asset Management,13678,Buyout / Corporate Private Equity,North America,Healthcare / Business Services / TMT,2021,2021,9,500000000.0,USD
59079,Operator Collective Fund II,SaaStr,17685,Venture Capital / Growth Equity,North America,TMT,2021,2021,9,10000000.0,USD
59100,Tech Square Venture QP Fund II,Tech Square Ventures,18241,Venture Capital / Growth Equity,North America,TMT,2020,2020,9,,
59103,Balbec SC Evergreen Fund,Balbec Capital,16901,Mezzanine / Debt,North America,Diversified,2021,2021,3,,
59104,GEF US Climate Solutions Fund II,GEF Capital Partners,8272,Buyout / Corporate Private Equity,North America,Clean Tech / Renewable,2021,2021,10,,
59105,Exeter NB SPV,Exeter Capital,22533,Venture Capital / Growth Equity,North America,Consumer Goods,2021,2021,1,,
59106,Cimarron Venture Opportunities,Cimarron Capital Partners,4060,Venture Capital / Growth Equity,North America,Diversified,2021,2021,9,,
59109,Influence x Music Fund II,Influence Media Partners,22534,Buyout / Corporate Private Equity,North America,TMT,2021,2021,3,,
59116,NPC Opportunity Fund,Next Play Capital,22331,Venture Capital / Growth Equity,North America,Diversified,2020,2020,4,,
59117,CoVenture Special Opportunities Fund II,CoVenture,17763,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,,
59118,"Ecliptic Evergreen Innovation Fund I, Texas",Ecliptic Capital,22539,Venture Capital / Growth Equity,North America,TMT / Diversified,2021,2021,3,100000000.0,USD
59119,GI Partners Executive Fund VI,GI Partners,5648,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,10,,
59120,GPC-BR (Fenway),Gallatin Point Capital,19274,Mezzanine / Debt,North America,Financial Services,2021,2021,9,,
59121,Flux Capital SPV 1,Flux Capital,22540,Venture Capital / Growth Equity,North America,Diversified,2021,2021,3,,
59122,Wave NFT Fund,Wavemaker Partners,15385,Other,North America,TMT,2021,2021,10,,
59125,Vertex Ventures Collaborators Fund III,Vertex Ventures US,21294,Venture Capital / Growth Equity,North America,TMT,2021,2020,9,30000000.0,USD
59126,Trident American Dreams Fund I,Trident,22541,Buyout / Corporate Private Equity,North America,Consumer Goods / Healthcare / Industrials,2021,2021,9,250000000.0,USD
59175,PSC EP Discretionary Co-invest,Patient Square Capital,21101,Fund of Funds / Co-Investment,North America,Healthcare,2021,2021,10,,
59176,Carlyle Principal Alternative Opportunities,The Carlyle Group,5579,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,10,,
59179,Halogen Ventures Fund 2,Halogen Ventures,22549,Venture Capital / Growth Equity,North America,Consumer Goods / TMT,2019,2019,3,30000000.0,USD
59180,Water Street Orion Fund,Water Street,8050,Buyout / Corporate Private Equity,North America,Biotech / Life Science / Healthcare,2021,2021,10,890000000.0,USD
59181,iCapital-Blackstone SP IX US Access Fund,iCapital Network,20104,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,9,,
59184,OceanSound Partners Co-Invest II,OceanSound Partners,20315,Fund of Funds / Co-Investment,North America,Business Services / TMT,2021,2021,10,,
59187,Northern Lakes Capital Fund IV,Stone Arch Capital,9108,Buyout / Corporate Private Equity,North America,Business Services,2021,2021,10,200000000.0,USD
59208,Hildred Capital Co-Invest-SMH,Hildred Capital Partners,20141,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,5,,
59210,Everberg Capital Fund II,Everberg Capital,22529,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,1,350000000.0,USD
59213,Ambition Holdings,Ares Management,6844,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,9,,
59215,Ankona Capital Partners II,Ankona Capital,19972,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,200000000.0,USD
59216,Ankona Holdings II,Ankona Capital,19972,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,21000000.0,USD
59218,Equiam Fund III,EQUIAM,19366,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,200000000.0,USD
59219,Blue Field Strategic Fund I,Blue Field Capital,22552,Venture Capital / Growth Equity,North America,TMT / Other,2020,2020,12,30000000.0,USD
59248,120 Capital,6 Dimensions Capital,18794,Venture Capital / Growth Equity,North America,Biotech / Life Science / Healthcare / TMT,2021,2021,3,500000000.0,USD
59249,How Women Invest II,How Women Invest,20879,Venture Capital / Growth Equity,North America,Diversified,2021,2021,10,,
59252,ACME Opportunity Fund,ACME Capital,14335,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,100000000.0,USD
59253,ACME Fund IV,ACME Capital,14335,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,225000000.0,USD
59258,Northgate Venture Opportunities,Northgate Capital,7918,Fund of Funds / Co-Investment,Western Europe / North America / Asia-Pacific,Diversified,2021,2021,5,150000000.0,USD
59259,Anthemis BM SPV,Anthemis,17109,Venture Capital / Growth Equity,Western Europe / North America,Financial Services / TMT,2021,2021,9,,
59260,Threshold Ventures Select I,Threshold Ventures,6463,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,100000000.0,USD
59261,Spark Capital Growth Fund IV,Spark Capital,7700,Venture Capital / Growth Equity,North America,Diversified,2021,2021,10,1300000000.0,USD
59263,GPE IX Gemstone Co-Investment,Advent International,6361,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,10,,
59265,Venture Capital Portfolio 2022,ICONIQ Capital,15736,Venture Capital / Growth Equity,North America,Diversified,2021,2021,9,,
59277,Arcmont Private Debt SMA,Arcmont Asset Management,13673,Mezzanine / Debt,North America,Business Services,2020,2020,11,,
59286,Thoma Bravo Discover Fund IV,Thoma Bravo,8759,Buyout / Corporate Private Equity,North America,TMT,2021,2021,10,5000000000.0,USD
59287,Thoma Bravo Explore Fund II,Thoma Bravo,8759,Buyout / Corporate Private Equity,North America,TMT,2021,2021,10,1500000000.0,USD
59299,Greenoaks Capital Opportunities IV,GreenOaks Capital Partners,17328,Venture Capital / Growth Equity,North America,TMT,2021,2021,7,,
59303,Scopus Ventures Fund II,Scopus Ventures,18672,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,50000000.0,USD
59304,Project Metal Co-Invest Fund,Thoma Bravo,8759,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,10,,
59310,Orangewood WWB Co-Invest,Orangewood Partners,19688,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,10,,
59311,Avenue Venture Opportunities Fund II,Avenue Capital Group,5614,Mezzanine / Debt,North America,Diversified,2021,2021,10,,
59312,Flint Hills Westcap Fund II,Prairie Capital Management,9296,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,10,40000000.0,USD
59315,Wellington Venture Investments I,Wellington Management Company,5220,Venture Capital / Growth Equity,North America,Diversified,2021,2021,10,,
59316,CD&R Market Co-Investor,"Clayton, Dubilier & Rice",6437,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,10,,
59317,SignalFIre Liberty Fund,SignalFire,16997,Venture Capital / Growth Equity,North America,Business Services / TMT,2021,2021,10,,
59319,PCA Andalusian Partners,Precision Capital,11995,Buyout / Corporate Private Equity,North America,Diversified,2021,2020,11,,
59321,LFM Capital Partners III,LFM Capital,16163,Buyout / Corporate Private Equity,North America,Industrials / Manufacturing,2021,2021,10,325000000.0,USD
59327,Norland Immix,Norland Capital,18467,Venture Capital / Growth Equity,North America,TMT,2021,2021,1,,
59339,Japan Private Equity Opportunity 2021,WM Partners (Japan),14001,Secondaries,Middle East/Africa / Asia-Pacific / Latin America / Western Europe / North America,Diversified,2021,2021,10,10000000000.0,JPY
59341,Oak Hill Diversified Credit,Oak Hill Advisors,12574,Mezzanine / Debt,North America,Diversified,2020,2020,0,,
59342,EQT Future Fund,EQT,6477,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,10,4000000000.0,USD
59346,Valedor Orchard SPV,Valedor Partners,19922,Venture Capital / Growth Equity,North America,Diversified,2020,2020,8,,
59347,Valedor Seatz SPV II,Valedor Partners,19922,Venture Capital / Growth Equity,North America,Diversified,2020,2020,6,,
59348,HSCM Ventures Fund 2,Hudson Structured Capital Management,20069,Buyout / Corporate Private Equity,North America,Financial Services / Transport,2021,2021,0,300000000.0,USD
59357,SeaFort Fund II,SeaFort Capital,22575,Buyout / Corporate Private Equity,North America,Industrials / Business Services,2021,2021,0,160000000.0,USD
59360,Kinderhook Capital Fund VII,Kinderhook Industries,10996,Buyout / Corporate Private Equity,North America,Clean Tech / Renewable / Healthcare / Manufacturing / Business Services,2021,2021,10,,
59361,Precursor Ventures IV,Precursor Ventures,16971,Venture Capital / Growth Equity,North America,Consumer Goods / TMT,2021,2021,10,60000000.0,USD
59364,Valor Equity Partners Opportunity Fund I,Valor Equity Partners,9120,Venture Capital / Growth Equity,North America,Consumer Goods / Manufacturing / Business Services,2021,2021,10,750000000.0,USD
59368,AVGF I,Abstract Ventures,21441,Venture Capital / Growth Equity,North America,TMT / Diversified,2021,2021,10,,
59369,AESF Gutenburg II,Ardian,7425,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,9,,
59370,RCF Jolimont Mining Innovation Fund II,Resource Capital Funds,7157,Venture Capital / Growth Equity,Latin America / North America / Western Europe / Middle East/Africa / Asia-Pacific / Central/Eastern Europe,TMT / Natural Resources,2021,2021,10,,
59376,Activate Capital Partners II,Activate Capital,19532,Venture Capital / Growth Equity,North America,Industrials,2021,2021,10,300000000.0,USD
59378,Hill Path Capital Partners III,Hill Path Capital,19852,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,10,,
59379,Advantage Capital Solar Partners V,Advantage Capital,6991,Venture Capital / Growth Equity,North America,Clean Tech / Renewable,2021,2021,10,,
59381,Bling Capital Fund III,Bling Capital,19497,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,,
59383,New Heritage Capital Fund III SPV,New Heritage Capital,6531,Buyout / Corporate Private Equity,North America,Healthcare / Manufacturing / Business Services,2019,2019,6,,
59386,HarbourVest CRPTF Co-Investment Partnership,HarbourVest Partners,6523,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,1,,
59407,SignalFire Breakout Fund III,SignalFire,16997,Venture Capital / Growth Equity,North America,Consumer Goods / Business Services / TMT,2021,2021,8,,
59408,SignalFire Fund IV,SignalFire,16997,Venture Capital / Growth Equity,North America,Consumer Goods / Business Services / TMT,2021,2021,8,,
59410,Sandbridge Consumer Fund III,Sandbridge Capital,14582,Buyout / Corporate Private Equity,North America,Consumer Goods,2021,2021,10,200000000.0,USD
59412,Sagard Senior Loans Partners (SSLP),Sagard,18892,Mezzanine / Debt,North America,Diversified,2021,2021,10,500000000.0,USD
59415,aMoon Growth Fund II,aMoon,19556,Venture Capital / Growth Equity,Middle East/Africa / North America,Biotech / Life Science / Healthcare / TMT,2021,2021,10,,
59416,Valor Siren Ventures II,Valor Equity Partners,9120,Venture Capital / Growth Equity,North America,Consumer Goods / Retail / TMT,2021,2021,10,400000000.0,USD
59419,Portfolio Advisors Private Equity Fund XI,Portfolio Advisors,1013,Fund of Funds / Co-Investment,Asia-Pacific / Middle East/Africa / North America / Latin America / Western Europe / Central/Eastern Europe,Diversified,2021,2021,3,,
59420,Cross Ocean USSS Fund II,Cross Ocean Partners,18638,Mezzanine / Debt,North America,Diversified,2021,2021,10,,
59423,Sixth Street Growth Partners II,Sixth Street,19637,Venture Capital / Growth Equity,North America,Diversified,2021,2021,10,3500000000.0,USD
59424,Sixth Street Mid-Stage Growth Partners,Sixth Street,19637,Venture Capital / Growth Equity,North America,Diversified,2021,2021,10,750000000.0,USD
59428,Virgo Transverse Core,Virgo Investment Group,18054,Buyout / Corporate Private Equity,North America,Other,2019,2020,1,,
59429,Virgo - Transverse II,Virgo Investment Group,18054,Buyout / Corporate Private Equity,North America,Other,2020,2020,12,,
59433,Monomoy Capital Partners V,Monomoy Capital Partners,8187,Buyout / Corporate Private Equity,North America,Industrials / Business Services,2021,2021,8,,
59435,Bling Capital Fund III Opps,Bling Capital,19497,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,,
59439,Flexis LHV ZB Holdings,Flexis Capital,21083,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,10,,
59441,Acorn Pacific Ventures Fund II,Acorn Pacific Ventures,19708,Venture Capital / Growth Equity,North America / Asia-Pacific,TMT,2021,2021,10,100000000.0,USD
59443,DEFY Partners III,Defy.,18411,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,300000000.0,USD
59444,DEFY Partners GOALS I,Defy.,18411,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,100000000.0,USD
59445,Glade Brook Strategic Growth III,Glade Brook Capital Partners,15340,Venture Capital / Growth Equity,North America,Consumer Goods / TMT,2021,2021,10,,
59446,Tomales Bay Capital Anduril III,Tomales Bay Capital,20765,Venture Capital / Growth Equity,Latin America / North America / Asia-Pacific / Western Europe / Central/Eastern Europe / Middle East/Africa,Diversified,2021,2021,10,,
59450,500 Global SPV I,500 Global,11682,Venture Capital / Growth Equity,North America / Western Europe / Latin America / Central/Eastern Europe / Middle East/Africa / Asia-Pacific,TMT,2021,2021,10,,
59451,Novalis LifeSciences Investments II,Novalis LifeSciences,19953,Venture Capital / Growth Equity,North America,Biotech / Life Science,2021,2021,10,,
59453,CerraCap III,CerraCap Ventures,18176,Venture Capital / Growth Equity,North America,Healthcare / TMT,2021,2022,1,125000000.0,USD
59455,Ridgemont Equity Partners IV,Ridgemont Equity Partners,12409,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,10,2000000000.0,USD
59456,Sprott Private Resource Streaming & Royalty (BR-Coinvest),Three Valley Copper,12556,Fund of Funds / Co-Investment,North America,Natural Resources / Agribusiness,2020,2020,12,,
59461,ICG SFR Holdings,ICG Advisors,18194,Mezzanine / Debt,North America,Diversified,2021,2021,9,,
59476,Resurgens Technology Partners II,Resurgens Technology Partners,19374,Buyout / Corporate Private Equity,North America,TMT,2021,2021,10,350000000.0,USD
59479,Edition CLO Opportunity Fund II,Credit Suisse Private Equity,6456,Mezzanine / Debt,North America / Western Europe / Central/Eastern Europe,Diversified,2021,2021,10,,
59487,Crescent CRPTF Multi-Strat L.P,Crescent Capital Group,12199,Mezzanine / Debt,North America,Diversified,2021,2021,0,,
59489,Crescent CRPTF Private Credit,Crescent Capital Group,12199,Mezzanine / Debt,North America,Diversified,2021,2021,0,,
59496,Ironwood Mezzanine Fund V,Ironwood Capital,8608,Mezzanine / Debt,North America,Other,2021,2021,1,500000000.0,USD
59497,Pantheon Credit Opportunities II,Pantheon,1005,Mezzanine / Debt,North America,Diversified,2021,2020,10,,
59504,Promus Access IV,Promus Ventures,14209,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,,
59506,Bessemer Venture Partners SG I,Bessemer Venture Partners,1079,Venture Capital / Growth Equity,North America,TMT / Diversified,2021,2021,10,,
59507,NewSpring Health Capital IV,NewSpring Capital,7659,Venture Capital / Growth Equity,North America,Biotech / Life Science / Healthcare,2022,2022,1,175000000.0,USD
59509,Newflow Amity Fund I,Amity Ventures,20233,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,100000000.0,USD
59510,Coral Tree Fund I,Coral Tree Partners,22607,Venture Capital / Growth Equity,North America,Diversified,2021,2021,3,350000000.0,USD
59513,GreenPoint Infinium Holdings,GreenPoint Partners,21006,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,,
59517,Dea Endowment Fund,DeA Capital Alternative Funds SGR,3822,Venture Capital / Growth Equity,Western Europe / North America,Diversified,2019,2019,0,,
59518,DeA Private Equity International,DeA Capital Alternative Funds SGR,3822,Venture Capital / Growth Equity,North America / Western Europe,Diversified,2020,2020,0,,
59527,eQ PE XIII North,EQ Group,7884,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,1,,
59555,Techstars Rising Stars 2021,Techstars,14977,Venture Capital / Growth Equity,North America,Other,2021,2021,9,10000000.0,USD
59577,LIQID Private Equity IV,LIQID,19594,Fund of Funds / Co-Investment,Western Europe / Central/Eastern Europe / Asia-Pacific / North America,TMT,2021,2021,8,350000000.0,EUR
59579,Apollo Revolver Fund II,Apollo Global Management,8096,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,11,,
59581,Correlation Ventures III,Correlation Ventures,12130,Venture Capital / Growth Equity,North America,Biotech / Life Science / TMT,2021,2021,11,200000000.0,USD
59582,Afore Capital III,Afore Capital,17796,Venture Capital / Growth Equity,North America,TMT,2021,2021,10,150000000.0,USD
59587,H Capital VII,H Capital,16928,Venture Capital / Growth Equity,North America,Diversified,2021,2021,10,700000000.0,USD
59616,EnFi Global Innovative Technology Fund,EnFi,22631,Fund of Funds / Co-Investment,North America / Western Europe / Asia-Pacific,TMT,2021,2021,11,,
59619,Platinum Equity Capital Partners VI,Platinum Equity,6960,Buyout / Corporate Private Equity,North America / Western Europe,Diversified,2021,2021,10,12000000000.0,USD
59639,Eversept Generations Fund,Eversept Partners,19276,Buyout / Corporate Private Equity,North America,Biotech / Life Science / Healthcare,2021,2020,11,,
59642,Founders Circle Capital IV,Founders Circle Capital,14781,Venture Capital / Growth Equity,North America,TMT,2021,2021,8,,
59673,Spark Capital VII,Spark Capital,7700,Venture Capital / Growth Equity,North America,Business Services / TMT,2021,2021,9,650000000.0,USD
59676,Evolution Credit Opportunity Fund II,Evolution Credit Partners,19634,Mezzanine / Debt,North America,Healthcare / Manufacturing / Business Services,2021,2021,10,,
59678,PSG Co-Invest C,PSG,21967,Fund of Funds / Co-Investment,North America,TMT,2021,2021,10,,
59680,Boost VC Accelerator 3,Boost VC,16198,Venture Capital / Growth Equity,North America,Financial Services / Consumer Goods / TMT,2021,2021,8,,
59682,Correlation Ventures Executives Fund III,Correlation Ventures,12130,Venture Capital / Growth Equity,North America,Biotech / Life Science / TMT,2021,2021,10,10000000.0,USD
59687,Carlyle Renewable & Sustainable Energy Fund Co-Investment,The Carlyle Group,5579,Fund of Funds / Co-Investment,North America / Western Europe,Clean Tech / Renewable / Energy / Oil & Gas,2020,2020,2,,
59689,TIA Ventures Fund III,TIA Ventures,19894,Venture Capital / Growth Equity,North America,TMT,2021,2021,11,70000000.0,USD
59693,SR One Co-Invest VII,SR One,1719,Fund of Funds / Co-Investment,North America,Biotech / Life Science / TMT,2021,2021,11,,
59695,Hirtle Callaghan Private Equity Fund 2022,Hirtle Callaghan & Co.,2838,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,10,,
59703,Flint Hills Elliott Co-Invest II,Prairie Capital Management,9296,Other,North America,Diversified,2021,2021,0,60000000.0,USD
59706,BOLD Capital Partners III,Bold Capital Partners,17059,Venture Capital / Growth Equity,North America,TMT,2021,2021,11,250000000.0,USD
59708,Hamilton Lane Secondary Fund VI,Hamilton Lane,6521,Secondaries,North America / Western Europe,Diversified,2021,2021,11,,
59726,Everside International Fund III,Everside,19690,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,10,,
59727,AG Asset Based Credit Fund,Angelo Gordon,5225,Mezzanine / Debt,North America,Diversified,2021,2021,10,,
59728,Everside Fund III,Everside,19690,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,10,,
59730,Techstars Ventures 2022,Techstars,14977,Venture Capital / Growth Equity,North America,TMT,2021,2021,11,150000000.0,USD
59732,Casdin Private Growth Equity Fund II,Casdin Capital,21633,Venture Capital / Growth Equity,North America,Biotech / Life Science / Healthcare / Industrials / TMT,2021,2021,9,,
59733,ATV Venture Partners IV,ATX Venture Partners,15647,Venture Capital / Growth Equity,North America,TMT,2021,2021,11,125000000.0,USD
59745,Sunshine Co-Investment Partners,Clearlake Capital Group,8706,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,8,,
59750,Montezuma Fund VII,Crestone Capital,3431,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,11,,
59751,NB Private Debt Fund IV,Neuberger Berman Private Markets,1801,Mezzanine / Debt,North America,Diversified,2021,2021,11,,
59753,Decarbonization Consortium,SOSV,17218,Venture Capital / Growth Equity,North America,Clean Tech / Renewable / TMT,2021,2021,10,,
59758,Veritas Capital Credit Opportunities Fund II,Veritas Capital,6731,Mezzanine / Debt,North America,Diversified,2021,2021,11,,
59763,Archer Venture Capital III,Archer Venture Capital,18408,Venture Capital / Growth Equity,North America,TMT,2021,2021,8,150000000.0,USD
59766,March Capital Partners Fund IV,March Capital,15748,Venture Capital / Growth Equity,Western Europe / Central/Eastern Europe / Middle East/Africa / Asia-Pacific / North America / Latin America,TMT,2021,2021,11,600000000.0,USD
59780,Azimuth V Energy Evolution Fund,Azimuth Capital Management,8441,Venture Capital / Growth Equity,North America,Clean Tech / Renewable,2021,2021,10,1000000000.0,USD
59811,Artivest Private Markets 2020 Fund,iCapital Network,20104,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,12,,
59812,ArcLine Carlyle Direct Alternative Opportunities Fund,iCapital Network,20104,Buyout / Corporate Private Equity,North America,Diversified,2019,2019,12,,
59831,Kainos Capital Partners III,Kainos Capital,12410,Buyout / Corporate Private Equity,North America,Consumer Goods,2021,2021,4,,
59834,GSV Stars IV,GSV Ventures,17708,Venture Capital / Growth Equity,North America,TMT,2021,2021,11,20000000.0,USD
59835,Warburg Pincus Global Growth 14,Warburg Pincus,5591,Venture Capital / Growth Equity,North America / Central/Eastern Europe / Asia-Pacific / Western Europe / Latin America / Middle East/Africa,Financial Services / Energy / Oil & Gas / Healthcare / Industrials / Business Services / TMT / Diversified,2021,2021,0,16000000000.0,USD
59836,Marathon Secured Private Strategies Fund III,Marathon Asset Management,4928,Mezzanine / Debt,North America,Biotech / Life Science / Consumer Goods / Healthcare / Transport / Diversified,2021,2021,4,1250000000.0,USD
59837,Permira VIII,Permira Advisers,6639,Buyout / Corporate Private Equity,Asia-Pacific / Middle East/Africa / Western Europe / Central/Eastern Europe / North America,Financial Services / Consumer Goods / Healthcare / TMT,2021,2021,0,15000000000.0,EUR
59841,Semillero Investment Fund II,Semillero Ventures,17632,Venture Capital / Growth Equity,North America,Other,2021,2021,10,100000000.0,USD
59843,Warren Equity Partners ELIDO Fund I,Warren Equity Partners,19413,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,10,,
59844,HMC Needles I,Haystack Ventures,18339,Venture Capital / Growth Equity,North America,TMT,2021,2021,11,25000000.0,USD
59846,Red Swan Ventures IV,Red Swan Ventures,14481,Venture Capital / Growth Equity,North America,TMT,2021,2021,11,30000000.0,USD
59847,Shrug IV,Shrug Capital,21601,Venture Capital / Growth Equity,North America,Consumer Goods,2021,2021,11,50000000.0,USD
59848,OHA Senior Private Lending Fund,Oak Hill Advisors,12574,Mezzanine / Debt,North America,Diversified,2021,2021,11,,
59849,OHA CA Customized Credit Fund,Oak Hill Advisors,12574,Mezzanine / Debt,North America,Diversified,2021,2021,11,,
